,WAR,Age
9581,1.2,24
9582,-0.2,25
9583,-0.3,26
9584,,
9585,-0.1,25
9586,0.0,26
9587,,
9588,-0.6000000000000001,27
9589,,
9590,-0.3,22
9591,-1.3,23
9592,2.1,24
9593,3.8,25
9594,2.3,26
9595,5.4,27
9596,4.0,28
9597,1.2,29
9598,0.1,30
9599,-0.8,31
9600,1.4,32
9601,-0.5,33
9602,,
9603,-0.1,21
9604,0.1,22
9605,0.1,23
9606,-0.6,24
9607,2.5,25
9608,-1.1,26
9609,1.4,27
9610,2.3,28
9611,2.5,29
9612,0.4,30
9613,0.0,31
9614,0.1,32
9615,-0.1,33
9616,0.5,34
9617,-0.5,35
9618,0.4,36
9619,-0.1,37
9620,-0.8,38
9621,,
9622,0.4,24
9623,0.6,25
9624,0.3,26
9625,-0.2,27
9626,2.6,28
9627,0.9,29
9628,-0.2,30
9629,-1.2,31
9630,0.0,32
9631,0.1,33
9632,,
9633,-0.4,28
9634,0.0,29
9635,,
9636,-0.1,23
9637,-0.6,24
9638,-0.4,25
9639,,
9640,-0.5,23
9641,1.5,24
9642,1.8,25
9643,-1.2,26
9644,0.4,27
9645,-0.2,31
9646,,
9647,-0.2,22
9648,0.0,23
9649,1.7,24
9650,1.5,25
9651,-0.1,26
9652,0.2,27
9653,,
9654,0.5,24
9655,1.3,25
9656,0.0,26
9657,0.8999999999999999,27
9658,-0.7,28
9659,0.0,29
9660,0.6000000000000001,30
9661,-1.6,31
9662,0.6,32
9663,,
9664,-0.1,26
9665,,
9666,-3.7,23
9667,,
9668,0.2,25
9669,-1.0,26
9670,,
9671,0.0,22
9672,,
9673,-0.3,24
9674,0.5,25
9675,-0.1,26
9676,-0.2,27
9677,0.09999999999999998,28
9678,-0.1,29
9679,0.1,30
9680,0.1,31
9681,0.1,32
9682,,
9683,-0.5,25
9684,0.2,26
9685,1.7,27
9686,0.2,28
9687,0.0,29
9688,0.3,30
9689,0.3,31
9690,,
9691,0.0,22
9692,0.0,23
9693,1.5,24
9694,1.2,25
9695,0.0,26
9696,0.0,27
9697,1.0,29
9698,-0.5,30
9699,,
9700,-0.3,22
9701,-0.1,23
9702,1.9,24
9703,4.6,25
9704,2.8,26
9705,3.2,27
9706,3.6,28
9707,2.3,29
9708,4.5,30
9709,1.6,31
9710,1.4,32
9711,,
9712,-0.1,25
9713,,
9714,0.0,23
9715,-0.3,24
9716,-0.4,25
9717,-0.2,26
9718,0.4,27
9719,-0.3,28
9720,,
9721,0.1,22
9722,0.6,23
9723,0.4,24
9724,-0.1,25
9725,-0.8,26
9726,-0.2,27
9727,-0.4,28
9728,-0.8,29
9729,,
9730,0.3,24
9731,,
9732,-0.2,21
9733,-0.5,22
9734,-0.5,23
9735,,
9736,0.0,23
9737,,
9738,,
9739,0.1,23
9740,-0.9,24
9741,0.0,25
9742,-0.9,26
9743,0.0,27
9744,-0.4,28
9745,-2.0,29
9746,0.1,30
9747,1.7,31
9748,-0.3,32
9749,0.8,33
9750,0.4,34
9751,-1.0,35
9752,-1.3,36
9753,0.3,37
9754,-1.9000000000000001,38
9755,-0.3,39
9756,,
9757,0.1,23
9758,-0.3,24
9759,-0.5,25
9760,0.7,26
9761,-0.2,27
9762,-0.4,28
9763,-0.1,29
9764,,
9765,0.0,21
9766,1.1,22
9767,1.9,23
9768,1.9,24
9769,-0.4,25
9770,2.1,26
9771,0.1,27
9772,0.19999999999999998,28
9773,0.6,29
9774,1.0,30
9775,0.1,31
9776,,
9777,-0.1,23
9778,0.9,24
9779,2.5,25
9780,1.7,26
9781,2.9,27
9782,3.5,28
9783,2.3,29
9784,5.3,30
9785,6.8,31
9786,6.2,32
9787,-0.3,33
9788,2.2,34
9789,3.0,35
9790,3.0,37
9791,1.0,38
9792,0.0,40
9793,0.8,42
9794,0.7,43
9795,0.3,44
9796,1.1,45
9797,-0.1,46
9798,0.0,47
9799,-0.1,48
9800,,
9801,0.3,28
9802,,
9803,0.2,27
9804,0.0,28
9805,0.2,29
9806,-0.2,30
9807,,
9808,3.4,24
9809,5.2,25
9810,0.4,26
9811,0.8,27
9812,2.1,28
9813,1.1,29
9814,-0.8,30
9815,,
9816,-0.2,23
9817,,
9818,0.2,25
9819,0.0,26
9820,0.1,27
9821,-0.4,28
9822,,
9823,0.3,22
9824,3.1,23
9825,0.8,24
9826,3.5,25
9827,3.9,26
9828,0.4,27
9829,2.0,28
9830,0.9,29
9831,-0.1,30
9832,1.2,31
9833,0.3,32
9834,-0.9,33
9835,2.1,34
9836,-0.1,35
9837,,
9838,-0.1,22
9839,0.0,23
9840,0.7,24
9841,2.0,25
9842,1.2,26
9843,3.4,27
9844,-0.1,28
9845,-0.8,29
9846,3.8,30
9847,-0.2,31
9848,0.49999999999999994,32
9849,-1.0,33
9850,,
9851,2.9,19
9852,4.6,20
9853,,
9854,1.6,22
9855,-0.1,23
9856,1.2,24
9857,4.0,25
9858,2.2,26
9859,0.6,27
9860,0.0,28
9861,0.5,29
9862,3.5,30
9863,1.5,31
9864,-0.2,32
9865,-0.3,33
9866,3.6,34
9867,4.0,35
9868,0.9,36
9869,-0.4,37
9870,,
9871,-0.5,20
9872,-0.4,21
9873,1.7,22
9874,0.2,23
9875,0.2,24
9876,0.4,25
9877,-0.4,26
9878,1.7,27
9879,-0.1,28
9880,-0.9,29
9881,1.2,30
9882,1.3,31
9883,0.5,32
9884,1.2,33
9885,0.2,34
9886,-1.0,35
9887,-0.7,36
9888,,
9889,0.8,23
9890,1.5,24
9891,0.1,25
9892,-0.3,27
9893,-0.3,30
9894,,
9895,-0.1,23
9896,0.9,24
9897,2.5,25
9898,1.7,26
9899,2.9,27
9900,3.5,28
9901,2.3,29
9902,5.3,30
9903,6.8,31
9904,6.2,32
9905,-0.3,33
9906,2.2,34
9907,3.0,35
9908,3.0,37
9909,1.0,38
9910,0.0,40
9911,0.8,42
9912,0.7,43
9913,0.3,44
9914,1.1,45
9915,-0.1,46
9916,0.0,47
9917,-0.1,48
9918,,
9919,0.1,24
9920,1.3,25
9921,0.7,26
9922,3.0,27
9923,3.6,28
9924,4.4,29
9925,1.0,30
9926,0.7,31
9927,0.1,32
9928,-0.5000000000000001,33
9929,-0.8,34
9930,-0.2,35
9931,,
9932,0.2,25
9933,-0.4,26
9934,,
9935,,
9936,1.2,23
9937,-1.3,24
9938,-0.6000000000000001,25
9939,-0.1,26
9940,,
9941,0.4,26
9942,3.9,27
9943,0.7,28
9944,1.4,29
9945,1.7999999999999998,30
9946,,
9947,-0.2,19
9948,0.1,20
9949,0.4,23
9950,-0.1,24
9951,2.2,25
9952,0.3,26
9953,,
9954,-0.3,23
9955,0.1,25
9956,,
9957,0.1,26
9958,0.5,27
9959,1.3,28
9960,2.4,29
9961,0.2,30
9962,-0.4,31
9963,,
9964,-1.0,22
9965,-0.1,23
9966,-0.3,24
9967,0.3,25
9968,-0.1,26
9969,,
9970,0.0,23
9971,-0.1,24
9972,-0.1,25
9973,,
9974,0.1,23
9975,0.7,25
9976,0.2,26
9977,2.2,28
9978,0.5,29
9979,-1.0,30
9980,0.0,31
9981,,
9982,-0.4,22
9983,1.1,23
9984,1.2,24
9985,4.3,25
9986,2.9,26
9987,4.2,27
9988,3.5,28
9989,4.7,29
9990,-1.1,30
9991,1.2,31
9992,1.3,32
9993,3.4,33
9994,0.4,34
9995,0.2,35
9996,,
9997,-0.1,25
9998,0.2,26
9999,0.5,29
10000,2.3,30
10001,0.4,31
10002,-0.4,32
10003,0.09999999999999998,33
10004,0.2,34
10005,-0.8,35
10006,,
10007,-0.4,23
10008,1.0,24
10009,-0.3,25
10010,1.1,26
10011,-0.3,27
10012,0.9,28
10013,-0.5,29
10014,3.0,30
10015,2.0,31
10016,0.3,32
10017,,
10018,0.2,24
10019,-0.6000000000000001,25
10020,0.2,26
10021,0.2,27
10022,0.5,28
10023,4.1,29
10024,3.8,30
10025,5.0,31
10026,5.6,32
10027,4.9,33
10028,4.1,34
10029,,
10030,-0.6,19
10031,0.8,20
10032,4.0,21
10033,1.6,22
10034,5.5,23
10035,2.4,24
10036,2.8,25
10037,3.1,26
10038,4.2,27
10039,1.7,28
10040,6.0,29
10041,3.8,30
10042,-0.9,31
10043,,
10044,-0.1,23
10045,-0.4,24
10046,0.4,25
10047,-1.1,26
10048,-0.1,27
10049,,
10050,-0.3,19
10051,0.0,20
10052,-0.6,21
10053,-1.5,22
10054,0.5,23
10055,-0.8,24
10056,0.1,25
10057,1.0999999999999999,26
10058,-0.19999999999999996,27
10059,-1.5,28
10060,,
10061,1.0,28
10062,-0.1,29
10063,0.09999999999999998,30
10064,3.4,31
10065,1.3,32
10066,0.4,33
10067,-0.8,34
10068,,
10069,-0.4,28
10070,0.19999999999999996,29
10071,0.0,30
10072,-0.1,31
10073,,
10074,1.0,28
10075,-0.1,29
10076,0.09999999999999998,30
10077,3.4,31
10078,1.3,32
10079,0.4,33
10080,-0.8,34
10081,,
10082,-0.1,24
10083,,
10084,0.0,24
10085,0.0,25
10086,0.5,26
10087,0.4,27
10088,1.6,28
10089,-0.9,29
10090,,
10091,-0.6,29
10092,1.8,30
10093,1.9,31
10094,1.1,32
10095,1.2,33
10096,0.4,34
10097,0.1,35
10098,-0.4,36
10099,0.5,37
10100,-0.1,38
10101,,
10102,0.0,25
10103,,
10104,0.6,27
10105,0.2,28
10106,-0.4,29
10107,-1.4000000000000001,30
10108,0.4,31
10109,-0.3,32
10110,-0.6,33
10111,1.0,34
10112,-0.4,35
10113,-0.1,36
10114,,
10115,0.7,25
10116,0.7,26
10117,0.3,27
10118,-0.1,28
10119,,
10120,-0.4,24
10121,0.0,25
10122,-0.1,26
10123,-0.1,29
10124,,
10125,0.5,24
10126,0.2,25
10127,-0.6,26
10128,0.3,27
10129,0.2,28
10130,-0.3,29
10131,,
10132,-0.4,25
10133,0.5,26
10134,1.3,27
10135,3.4,28
10136,1.1,29
10137,0.2,30
10138,0.7,31
10139,1.5,32
10140,0.0,33
10141,,
10142,0.2,24
10143,0.0,25
10144,-0.6,26
10145,0.1,27
10146,1.6,28
10147,1.2,29
10148,-0.2,30
10149,0.3,31
10150,0.1,32
10151,-0.4,33
10152,0.6,34
10153,0.0,35
10154,-0.30000000000000004,36
10155,-0.8,37
10156,,
10157,0.4,24
10158,,
10159,-0.4,24
10160,-0.6,25
10161,4.9,26
10162,-0.2,27
10163,2.3,28
10164,3.6,29
10165,0.5,30
10166,3.8,31
10167,3.2,32
10168,7.6,33
10169,4.1,34
10170,2.7,35
10171,1.2,36
10172,1.5,37
10173,-0.8,38
10174,,
10175,0.9,23
10176,0.6,24
10177,3.1,25
10178,4.6,26
10179,4.2,27
10180,2.6,28
10181,2.5,29
10182,3.9,30
10183,2.8,31
10184,0.6,32
10185,2.5,33
10186,0.5,34
10187,2.1,35
10188,2.2,36
10189,1.4,37
10190,-1.2999999999999998,38
10191,0.6,39
10192,0.6000000000000001,40
10193,0.3,41
10194,,
10195,-0.2,23
10196,0.4,25
10197,-0.2,26
10198,-0.3,27
10199,,
10200,0.0,30
10201,-0.5,31
10202,-0.1,32
10203,-0.4,33
10204,-0.3,34
10205,-0.1,35
10206,,
10207,0.1,23
10208,0.1,24
10209,-0.5,25
10210,4.3,26
10211,1.7,27
10212,2.1,29
10213,2.9,30
10214,-0.8999999999999999,31
10215,2.7,32
10216,0.9,33
10217,0.0,34
10218,0.8,35
10219,-1.0,36
10220,,
10221,0.0,21
10222,-0.1,26
10223,,
10224,0.0,24
10225,6.6,25
10226,7.6,26
10227,7.2,27
10228,4.1,28
10229,5.5,29
10230,5.0,30
10231,6.0,31
10232,5.6,32
10233,3.4,33
10234,1.9,34
10235,3.9000000000000004,35
10236,3.5,36
10237,1.4,37
10238,3.6,38
10239,0.8,39
10240,2.5999999999999996,40
10241,,
10242,0.6,23
10243,-0.6,24
10244,1.0,25
10245,0.8,26
10246,,
10247,1.0,23
10248,0.2,24
10249,0.19999999999999998,25
10250,0.7999999999999999,27
10251,0.5,28
10252,0.7,29
10253,3.0,30
10254,1.4000000000000001,31
10255,-0.8,32
10256,,
10257,-0.1,25
10258,2.1,26
10259,0.4,27
10260,1.9,28
10261,-0.7,29
10262,,
10263,-0.5,23
10264,-0.1,24
10265,-2.1,25
10266,-0.6,26
10267,0.4,27
10268,-0.4,28
10269,,
10270,2.0,22
10271,,
10272,2.2,21
10273,0.4,22
10274,1.4,23
10275,4.0,24
10276,7.2,25
10277,,
10278,0.6,24
10279,0.1,26
10280,-0.4,27
10281,,
10282,-0.3,23
10283,0.1,24
10284,-0.1,26
10285,0.0,30
10286,-0.1,33
10287,,
10288,0.2,21
10289,-0.2,23
10290,3.6,24
10291,2.1,25
10292,1.6,26
10293,4.8,27
10294,4.0,28
10295,1.6,29
10296,4.3,30
10297,7.7,31
10298,6.9,32
10299,9.1,33
10300,5.6000000000000005,34
10301,6.6,35
10302,3.2,36
10303,-0.10000000000000003,37
10304,4.5,38
10305,2.8,39
10306,-0.30000000000000004,40
10307,,
10308,-0.3,24
10309,-1.1,25
10310,-0.2,26
10311,0.0,27
10312,-0.2,29
10313,-0.1,30
10314,-0.2,31
10315,-0.8999999999999999,32
10316,,
10317,0.6,22
10318,-0.4,23
10319,0.7,24
10320,1.0999999999999999,25
10321,2.1999999999999997,26
10322,-1.1,27
10323,1.7,28
10324,-1.7,29
10325,-0.1,30
10326,0.3,31
10327,2.0999999999999996,32
10328,-0.9,33
10329,-0.7,34
10330,,
10331,0.1,26
10332,,
10333,0.1,21
10334,0.1,22
10335,1.3,23
10336,2.3,24
10337,-0.2,25
10338,1.2,26
10339,-0.1,27
10340,-0.5,29
10341,-0.19999999999999998,30
10342,1.4,31
10343,0.0,32
10344,0.3,33
10345,0.5,35
10346,,
10347,-0.3,24
10348,-1.1,25
10349,0.0,26
10350,-0.4,27
10351,0.0,28
10352,1.6,30
10353,0.1,31
10354,-0.6,32
10355,0.0,33
10356,,
10357,-0.3,24
10358,-1.0,25
10359,-1.2,26
10360,-1.2,27
10361,-0.6,29
10362,0.3,30
10363,1.7999999999999998,31
10364,0.5,32
10365,-0.9,33
10366,-0.7,34
10367,-0.3,35
10368,-0.4,36
10369,,
10370,-0.1,25
10371,0.5,26
10372,-0.8,27
10373,-0.4,28
10374,0.5,29
10375,-1.2,30
10376,-0.4,31
10377,,
10378,0.0,23
10379,3.5,24
10380,7.1,25
10381,5.5,26
10382,4.9,27
10383,2.3,28
10384,2.4,29
10385,,
10386,-0.2,24
10387,1.8,25
10388,2.2,26
10389,1.4,27
10390,2.3,28
10391,-0.5,29
10392,0.5,32
10393,,
10394,-0.6,24
10395,-0.5,25
10396,,
10397,0.3,24
10398,0.3,25
10399,2.8,26
10400,1.8,27
10401,-0.30000000000000004,28
10402,0.9,29
10403,0.1,30
10404,-0.4,32
10405,,
10406,0.1,26
10407,0.4,27
10408,1.7,28
10409,2.8,29
10410,2.6,30
10411,1.1,31
10412,2.8,32
10413,1.1,33
10414,0.4,34
10415,1.3,35
10416,0.5,36
10417,-0.7,37
10418,,
10419,0.1,22
10420,0.6000000000000001,23
10421,6.1000000000000005,24
10422,1.5,25
10423,0.19999999999999996,26
10424,4.1,27
10425,1.9,28
10426,0.7,29
10427,4.0,30
10428,2.6,31
10429,0.1,32
10430,0.9,33
10431,4.7,34
10432,0.19999999999999998,35
10433,1.1,36
10434,0.8,37
10435,,
10436,-0.9,24
10437,3.1,25
10438,,
10439,,
10440,0.1,24
10441,0.6,25
10442,5.2,26
10443,3.6,27
10444,2.9,28
10445,2.1,29
10446,0.9,30
10447,,
10448,1.0,24
10449,0.0,25
10450,0.5,26
10451,1.2,27
10452,0.0,28
10453,,
10454,0.1,25
10455,,
10456,-0.1,24
10457,0.2,25
10458,-0.3,26
10459,2.1,27
10460,0.0,28
10461,-0.5,29
10462,0.0,30
10463,,
10464,1.4,23
10465,0.3,24
10466,-1.3,25
10467,1.5,26
10468,1.7,27
10469,0.9,28
10470,1.2,29
10471,0.39999999999999997,30
10472,,
10473,0.7,25
10474,2.5,26
10475,6.8,27
10476,2.3,28
10477,3.2,29
10478,2.1,30
10479,1.2,31
10480,3.2,32
10481,1.8,33
10482,2.1,34
10483,0.6,35
10484,1.3,36
10485,1.4000000000000001,37
10486,,
10487,,
10488,0.1,23
10489,-0.3,24
10490,-0.6,25
10491,-0.5,26
10492,-0.5,27
10493,2.8,28
10494,1.4,29
10495,5.6,30
10496,-1.5,31
10497,-0.6,32
10498,0.5,33
10499,-0.4,34
10500,,
10501,0.0,23
10502,3.2,24
10503,0.5,25
10504,2.6,26
10505,3.5,27
10506,-0.5,28
10507,-0.9,29
10508,,
10509,1.3,25
10510,1.7,26
10511,0.6,27
10512,2.5,28
10513,2.7,29
10514,2.9,30
10515,-0.3,31
10516,,
10517,0.0,24
10518,0.1,26
10519,-0.2,27
10520,-0.2,28
10521,,
10522,0.8,22
10523,-0.2,23
10524,0.7,24
10525,2.9,25
10526,5.0,26
10527,2.0,27
10528,-0.6,28
10529,-0.4,29
10530,-1.1,30
10531,-0.6,31
10532,-0.30000000000000004,32
10533,-0.3,35
10534,,
10535,0.2,24
10536,0.2,25
10537,1.3,26
10538,0.7,27
10539,0.7,28
10540,-0.2,29
10541,,
10542,2.1,22
10543,-0.7,23
10544,1.0999999999999999,24
10545,1.6,25
10546,2.7,26
10547,1.0,27
10548,0.5,28
10549,2.1,29
10550,1.5,30
10551,2.9,31
10552,0.5,32
10553,1.8,33
10554,-0.9,34
10555,,
10556,-0.1,24
10557,0.5,25
10558,4.0,26
10559,3.1,27
10560,3.2,28
10561,2.0,29
10562,0.7,30
10563,2.4,31
10564,,
10565,-0.7,22
10566,2.4,23
10567,2.6,24
10568,1.3,25
10569,1.6,26
10570,3.2,27
10571,5.2,28
10572,,
10573,-0.1,25
10574,-0.2,27
10575,,
10576,0.1,23
10577,-0.1,25
10578,,
10579,0.6,31
10580,2.1,32
10581,1.2,33
10582,0.7,34
10583,-0.2,35
10584,,
10585,0.0,24
10586,-0.3,25
10587,-0.2,26
10588,-0.6,28
10589,-0.5,29
10590,0.7,30
10591,-0.5,31
10592,-0.5,32
10593,-0.2,33
10594,-0.6,34
10595,-0.1,35
10596,,
10597,2.5,24
10598,4.8999999999999995,25
10599,0.19999999999999998,27
10600,-0.5,28
10601,2.4,29
10602,2.1999999999999997,30
10603,1.8,31
10604,-0.5,34
10605,-0.1,35
10606,,
10607,5.3,23
10608,7.3,24
10609,5.6,25
10610,1.9,26
10611,3.7,27
10612,,
10613,0.1,26
10614,2.1,28
10615,-0.5,29
10616,-0.3,31
10617,0.2,32
10618,0.30000000000000004,33
10619,,
10620,0.2,24
10621,0.1,25
10622,2.0,26
10623,-0.4,27
10624,0.3,28
10625,-0.7,29
10626,-0.7,30
10627,-0.4,31
10628,0.2,32
10629,,
10630,0.4,23
10631,3.8,24
10632,3.4,25
10633,2.2,26
10634,1.5,27
10635,0.30000000000000004,28
10636,-0.10000000000000003,29
10637,2.6,30
10638,0.4,31
10639,0.3,32
10640,2.6,33
10641,2.1,34
10642,0.3,35
10643,,
10644,0.9,22
10645,0.2,23
10646,1.4,24
10647,0.0,25
10648,0.7,26
10649,0.5,27
10650,0.6,28
10651,,
10652,-0.19999999999999998,21
10653,-1.5,22
10654,-1.5000000000000002,23
10655,2.1,24
10656,1.1,25
10657,1.2,26
10658,-1.1,27
10659,0.1,31
10660,,
10661,-0.1,26
10662,0.2,27
10663,0.5,28
10664,,
10665,0.3,23
10666,-1.1,24
10667,2.1,25
10668,-2.5,26
10669,1.3,27
10670,-0.1,28
10671,2.2,29
10672,0.7,30
10673,0.0,31
10674,0.4,32
10675,0.2,33
10676,1.3,34
10677,1.5,35
10678,0.0,36
10679,-0.10000000000000003,37
10680,0.0,38
10681,,
10682,0.2,27
10683,,
10684,-0.2,27
10685,-0.2,28
10686,0.0,29
10687,,
10688,-0.3,24
10689,,
10690,0.3,23
10691,,
10692,-0.4,24
10693,-1.2,25
10694,,
10695,1.3,22
10696,-0.1,23
10697,0.2,24
10698,1.8,25
10699,2.1,26
10700,,
10701,0.9,23
10702,2.8,24
10703,3.9,25
10704,6.3,26
10705,5.4,27
10706,6.7,28
10707,3.5,29
10708,0.3,30
10709,2.8,31
10710,,
10711,-0.8,21
10712,0.8,22
10713,,
10714,0.0,25
10715,0.6,26
10716,,
10717,-0.1,22
10718,-0.1,23
10719,-0.2,24
10720,0.2,25
10721,,
10722,0.1,25
10723,,
10724,0.2,23
10725,2.0,24
10726,6.5,25
10727,4.8,26
10728,5.3,27
10729,6.0,28
10730,3.2,29
10731,6.0,30
10732,2.2,31
10733,6.9,32
10734,3.5,33
10735,1.4,34
10736,3.8,35
10737,0.5,36
10738,-0.1,37
10739,,
10740,0.0,21
10741,0.0,23
10742,0.1,24
10743,-0.2,25
10744,-0.1,27
10745,,
10746,0.0,24
10747,0.6,26
10748,0.0,27
10749,-0.3,28
10750,,
10751,-0.2,25
10752,,
10753,0.6,27
10754,-0.2,28
10755,-0.2,29
10756,,
10757,0.6,25
10758,1.0,26
10759,-0.1,27
10760,,
10761,0.0,23
10762,-0.2,24
10763,1.2,25
10764,2.1,26
10765,-0.39999999999999997,27
10766,-0.1,28
10767,,
10768,0.3,27
10769,-0.7,28
10770,-0.4,29
10771,0.1,30
10772,-0.4,31
10773,-0.3,32
10774,0.0,34
10775,,
10776,-0.2,22
10777,3.4,23
10778,3.4,24
10779,5.4,25
10780,4.4,26
10781,4.7,27
10782,4.7,28
10783,1.2,29
10784,9.8,30
10785,5.7,31
10786,5.1,32
10787,1.6,33
10788,7.8,34
10789,6.1,35
10790,4.4,36
10791,2.7,37
10792,2.4,38
10793,,
10794,0.1,21
10795,0.0,22
10796,-0.6,24
10797,,
10798,-0.30000000000000004,27
10799,-0.2,28
10800,-0.1,29
10801,,
10802,0.2,22
10803,0.0,23
10804,0.7,24
10805,-0.30000000000000004,25
10806,-0.1,26
10807,-0.2,27
10808,1.0,28
10809,1.3,29
10810,1.5,30
10811,0.1,31
10812,-0.3,32
10813,,
10814,-0.5,22
10815,0.0,23
10816,-0.5,24
10817,0.2,28
10818,1.0,29
10819,0.8,30
10820,1.3,31
10821,0.7,32
10822,-0.6,33
10823,-0.39999999999999997,34
10824,,
10825,0.7,23
10826,-0.7,24
10827,3.1,25
10828,1.3,26
10829,-0.9,27
10830,-0.1,28
10831,0.5,29
10832,-0.2,30
10833,0.0,31
10834,0.4,32
10835,-0.5,33
10836,-0.49999999999999994,34
10837,-0.09999999999999998,35
10838,-0.9,36
10839,0.9,37
10840,-0.8,38
10841,-0.6,39
10842,0.3,40
10843,,
10844,0.0,24
10845,0.1,25
10846,0.5,26
10847,0.6,27
10848,0.1,28
10849,0.8,29
10850,0.1,30
10851,0.3,31
10852,0.7,32
10853,1.2,33
10854,-0.19999999999999998,34
10855,-0.8,35
10856,,
10857,0.1,23
10858,-0.1,24
10859,3.5,25
10860,4.4,26
10861,0.9,27
10862,1.1,28
10863,-0.10000000000000003,29
10864,1.7,30
10865,-0.2,31
10866,,
10867,0.0,24
10868,-0.1,25
10869,,
10870,1.2,26
10871,4.5,27
10872,2.4,28
10873,0.1,29
10874,0.2,30
10875,0.0,35
10876,,
10877,-0.3,23
10878,-1.0,24
10879,-2.0,25
10880,,
10881,0.2,21
10882,1.8,22
10883,0.8,23
10884,2.7,24
10885,3.8,25
10886,0.09999999999999998,26
10887,0.8,27
10888,6.3,28
10889,5.7,29
10890,3.7,30
10891,2.1999999999999997,31
10892,1.5999999999999999,32
10893,-1.0999999999999999,33
10894,-0.1,34
10895,3.1,35
10896,-0.09999999999999998,36
10897,-1.2999999999999998,37
10898,,
10899,0.7,24
10900,0.9,25
10901,0.0,26
10902,1.3,27
10903,4.6,28
10904,3.5,29
10905,1.8,30
10906,0.09999999999999998,31
10907,-0.2,32
10908,,
10909,1.1,22
10910,-0.6,23
10911,-0.3,24
10912,-0.3,25
10913,1.4,26
10914,-0.1,27
10915,0.4,28
10916,3.3,29
10917,-0.2,30
10918,-0.1,31
10919,,
10920,0.1,24
10921,0.2,25
10922,0.4,26
10923,-0.3,27
10924,-0.5,28
10925,0.1,29
10926,,
10927,1.3,22
10928,0.2,23
10929,1.1,24
10930,1.5,25
10931,1.9,26
10932,1.5,27
10933,1.3,28
10934,0.1,29
10935,,
10936,2.0,24
10937,0.0,25
10938,1.7,26
10939,3.1,27
10940,4.4,28
10941,7.0,29
10942,3.0,30
10943,5.3,31
10944,6.7,32
10945,3.0,33
10946,,
10947,-0.2,23
10948,-0.2,24
10949,0.1,25
10950,-0.2,26
10951,0.4,27
10952,-0.2,28
10953,0.0,29
10954,-0.1,30
10955,,
10956,0.1,22
10957,0.30000000000000004,23
10958,0.4,24
10959,0.7,25
10960,0.3,26
10961,-0.1,27
10962,,
10963,0.3,27
10964,0.1,28
10965,0.1,29
10966,0.5,30
10967,1.3,31
10968,0.30000000000000004,32
10969,0.7,33
10970,0.0,34
10971,-0.3,35
10972,,
10973,-0.2,24
10974,1.7,25
10975,,
10976,-0.2,24
10977,1.1,25
10978,-1.1,26
10979,-0.1,27
10980,3.8,28
10981,2.8,29
10982,0.0,30
10983,1.5999999999999999,31
10984,0.7999999999999999,32
10985,-1.0,33
10986,,
10987,-0.5,25
10988,,
10989,-1.3,22
10990,-0.3,25
10991,1.5,26
10992,1.5,27
10993,1.1,28
10994,2.3,29
10995,1.1,30
10996,2.9,31
10997,1.8,32
10998,0.1,33
10999,1.1,34
11000,0.3,35
11001,-0.1,36
11002,,
11003,1.8,22
11004,,
11005,1.2,20
11006,-0.8,21
11007,-0.1,22
11008,2.3,23
11009,4.5,24
11010,1.5,25
11011,2.0,26
11012,4.4,27
11013,3.9,28
11014,3.6,29
11015,2.3,30
11016,3.0,31
11017,-0.4,32
11018,1.4,33
11019,0.3,34
11020,,
11021,0.0,24
11022,-0.2,25
11023,-0.1,26
11024,2.3,28
11025,-0.5,29
11026,,
11027,0.3,23
11028,0.0,24
11029,0.0,25
11030,,
11031,0.0,22
11032,3.6,23
11033,2.6,24
11034,5.3,25
11035,1.6,26
11036,2.3000000000000003,27
11037,2.6,28
11038,2.0,29
11039,2.4,30
11040,6.4,31
11041,4.2,32
11042,7.9,33
11043,3.3,34
11044,3.2,35
11045,1.5,36
11046,2.6,37
11047,1.0,38
11048,0.2,39
11049,-0.6,40
11050,,
11051,-0.3,23
11052,0.4,24
11053,,
11054,0.4,23
11055,-0.5,24
11056,-0.5,25
11057,0.5,26
11058,0.0,28
11059,,
11060,-0.3,30
11061,,
11062,-0.3,25
11063,-0.2,26
11064,,
11065,0.4,21
11066,0.5,22
11067,-0.5,23
11068,4.0,24
11069,-1.2,25
11070,1.7,26
11071,-0.2,27
11072,,
11073,0.3,26
11074,-0.6,27
11075,-0.6,28
11076,-0.4,29
11077,,
11078,0.1,21
11079,-1.0,22
11080,0.0,23
11081,-1.3,24
11082,0.3,25
11083,-0.6,26
11084,-0.1,30
11085,,
11086,2.0,23
11087,1.5,24
11088,2.4000000000000004,25
11089,1.3,26
11090,2.3,27
11091,0.8,28
11092,-2.0,29
11093,1.3,30
11094,-0.2,31
11095,-1.6,32
11096,1.2,35
11097,0.1,36
11098,,
11099,1.2,22
11100,,
11101,0.1,20
11102,0.0,21
11103,-0.2,22
11104,-1.2,23
11105,0.6,24
11106,-0.2,25
11107,-0.1,27
11108,-0.6,28
11109,,
11110,1.1,25
11111,-0.2,26
11112,0.2,27
11113,0.1,28
11114,-0.8,29
11115,0.3,31
11116,,
11117,0.0,21
11118,-0.3,22
11119,-0.3,23
11120,-0.4,24
11121,-0.4,25
11122,,
11123,0.1,25
11124,0.7,26
11125,1.8,27
11126,-0.5,28
11127,1.1,29
11128,1.5,30
11129,-0.7000000000000001,31
11130,0.4,32
