,WAR,Age
8,0.6,31
9,-0.3,32
10,0.4,32
11,-0.5,33
12,1.4,34
13,-0.2,35
14,,
0,-0.8,24
1,-0.2,25
2,-0.2,26
3,-0.3,27
4,,
0,0.4,25
1,0.1,26
2,-0.3,27
3,,
0,-0.5,22
1,0.5,23
2,0.5,24
3,2.9,25
4,0.2,26
5,,
6,3.0,29
7,3.4,30
8,7.8,31
9,,
0,0.6,25
1,1.6,26
2,0.5,26
3,2.1,27
4,1.1,28
5,-0.2,29
6,0.5,29
7,,
0,0.6,23
1,-0.9,24
2,-0.4,25
3,-0.3,26
4,-0.1,26
5,0.0,27
6,0.2,28
7,-0.3,28
8,,
0,-0.1,22
1,-0.4,23
2,3.3,24
3,-0.1,25
4,2.6,26
5,0.4,27
6,0.8,28
7,0.2,29
8,-0.7,30
9,1.5,31
10,0.2,32
11,-1.1,33
12,,
0,-0.6,24
1,,
0,-0.1,20
1,5.6,21
2,,
0,-0.4,25
1,-0.5,26
2,-0.1,27
3,0.0,28
4,-0.3,29
5,-0.2,29
6,,
0,-0.3,24
1,,
2,-0.3,27
3,0.0,28
4,-0.4,29
5,-0.4,30
6,-0.1,30
7,,
8,-0.7,35
9,,
0,0.1,23
1,0.1,24
2,-0.8,25
3,,
4,4.5,29
5,1.6,30
6,,
0,0.1,23
1,-0.2,24
2,-0.2,25
3,,
0,0.6,23
1,3.5,24
2,,
3,1.2,29
4,0.9,30
5,-0.7,31
6,-0.4,32
7,0.4,32
8,0.7,33
9,0.8,34
10,0.0,35
11,-0.2,35
12,,
0,0.1,26
1,0.5,27
2,0.6,28
3,-0.5,29
4,0.0,30
5,,
0,-0.4,24
1,,
2,0.7,26
3,-0.6,27
4,,
0,-0.8,24
1,0.3,25
2,0.3,26
3,0.3,27
4,1.8,28
5,-1.3,29
6,0.2,29
7,,
0,-0.8,27
1,,
0,0.9,25
1,1.5,26
2,2.3,27
3,1.1,28
4,0.7,29
5,,
0,0.2,23
1,0.7,24
2,,
3,0.0,26
4,-0.2,27
5,,
0,2.5,26
1,0.3,27
2,,28
3,0.3,29
4,2.3,30
5,0.4,31
6,0.4,32
7,0.2,33
8,,
0,-0.4,25
1,0.1,26
2,1.9,27
3,0.1,28
4,1.0,29
5,,
6,0.3,31
7,,
0,-0.5,24
1,0.1,25
2,1.3,26
3,0.7,27
4,3.4,28
5,1.3,29
6,-0.9,30
7,-0.2,31
8,-0.7,32
9,-0.2,32
10,,
0,0.6,21
1,0.5,22
2,0.9,22
3,2.1,23
4,0.3,24
5,2.3,25
6,1.3,26
7,,
8,0.5,28
9,0.8,28
10,0.0,29
11,,
0,-0.3,23
1,-0.4,24
2,2.0,25
3,0.2,26
4,0.1,27
5,0.4,28
6,-0.3,29
7,,
8,2.6,33
9,0.3,34
10,0.7,35
11,-0.1,35
12,,
0,-0.2,26
1,0.3,27
2,,
0,1.6,21
1,2.5,22
2,1.5,23
3,1.3,24
4,0.3,25
5,1.4,26
6,0.0,27
7,-1.1,27
8,1.0,28
9,-0.9,29
10,0.1,29
11,,
0,1.3,25
1,0.2,26
2,0.0,27
3,-0.1,27
4,-0.1,27
5,-0.8,28
6,-0.2,28
7,0.1,29
8,-0.2,30
9,0.0,30
10,,
0,-0.1,26
1,0.8,27
2,-0.3,28
3,0.9,29
4,0.0,30
5,,
6,0.0,34
7,0.8,35
8,0.4,36
9,1.2,36
10,-1.4,37
11,,
0,-0.1,23
1,-0.4,24
2,,
0,0.6,28
1,0.8,28
2,,
0,-0.5,25
1,2.3,26
2,3.3,27
3,-0.3,28
4,0.5,29
5,-2.0,30
6,,
0,-0.2,25
1,-0.4,26
2,,
0,0.0,23
1,0.2,24
2,0.9,25
3,-0.3,26
4,0.4,27
5,,
0,0.0,25
1,-0.4,26
2,-0.5,27
3,0.7,28
4,0.0,29
5,,
0,-0.5,26
1,-1.5,27
2,0.6,27
3,,
0,-0.9,23
1,,
0,0.5,23
1,1.2,24
2,0.1,25
3,0.3,26
4,,
0,0.1,24
1,-0.6,25
2,0.3,26
3,0.5,26
4,2.1,27
5,0.8,28
6,0.3,29
7,,
8,-0.6,32
9,0.1,33
10,-0.6,33
11,,
0,-0.3,24
1,2.2,25
2,-0.4,26
3,,
0,0.9,29
1,,
0,0.0,23
1,,
2,-0.1,26
3,-0.3,27
4,,
0,-0.1,23
1,0.2,24
2,1.2,25
3,,
4,0.2,27
5,-0.5,28
6,,
0,0.9,25
1,1.2,26
2,0.2,27
3,0.3,28
4,0.6,29
5,1.4,30
6,0.4,31
7,-0.3,32
8,0.6,32
9,,
0,0.9,25
1,0.0,26
2,0.3,27
3,0.9,28
4,,
0,2.4,22
1,5.0,23
2,0.5,24
3,4.1,25
4,2.6,26
5,,
0,-0.5,25
1,-0.2,26
2,0.0,27
3,0.2,27
4,0.2,28
5,0.9,29
6,,
0,0.2,25
1,1.1,26
2,3.0,27
3,4.2,28
4,2.4,29
5,0.4,30
6,0.9,30
7,0.4,31
8,-0.5,32
9,0.2,33
10,-0.1,33
11,0.7,34
12,1.3,35
13,0.2,36
14,0.3,36
15,-0.1,36
16,0.4,37
17,0.2,37
18,1.3,38
19,-0.6,39
20,,
0,0.3,27
1,-1.3,28
2,-0.2,29
3,-0.1,29
4,0.1,30
5,-0.6,31
6,-0.6,31
7,-0.3,32
8,,
0,0.1,28
1,-0.1,29
2,-0.1,30
3,0.2,30
4,-0.3,31
5,-0.2,31
6,0.0,31
7,-0.1,31
8,0.4,31
9,1.2,32
10,,
0,2.1,20
1,-0.6,21
2,0.0,21
3,5.7,22
4,-0.6,23
5,-1.1,24
6,-0.2,24
7,1.8,25
8,1.8,26
9,-1.2,27
10,-1.2,28
11,,
12,1.0,30
13,0.6,31
14,0.4,32
15,0.4,33
16,-0.7,33
17,0.0,34
18,0.3,35
19,1.3,36
20,0.4,37
21,,
0,-0.2,28
1,,
0,-0.8,24
1,-0.4,25
2,-0.1,26
3,0.1,26
4,-0.4,27
5,-0.5,28
6,,
0,0.6,22
1,0.5,23
2,,
0,-0.3,28
1,-0.1,28
2,,
0,0.0,24
1,0.3,25
2,0.0,26
3,-0.2,27
4,0.9,27
5,0.0,28
6,-0.3,29
7,,
0,1.4,25
1,1.5,26
2,0.0,27
3,,
4,0.0,29
5,-0.1,30
6,0.9,31
7,0.5,32
8,2.3,33
9,0.2,34
10,0.5,35
11,2.1,36
12,0.7,36
13,0.8,37
14,-0.1,38
15,,
0,0.1,30
1,-0.3,31
2,-0.2,31
3,,
4,0.2,33
5,-0.2,34
6,,
0,0.5,22
1,3.0,23
2,,
3,1.4,25
4,-0.7,26
5,2.6,27
6,4.0,28
7,5.6,29
8,,
0,0.0,31
1,0.0,32
2,,
0,1.5,23
1,-0.7,24
2,-0.5,25
3,,
0,0.3,25
1,-0.1,26
2,,
0,1.7,23
1,2.1,24
2,0.4,25
3,4.0,26
4,1.1,27
5,0.3,28
6,2.4,29
7,2.0,30
8,0.4,30
9,-0.3,31
10,-0.8,32
11,,
0,0.1,27
1,-0.9,28
2,0.1,29
3,,
0,-0.5,24
1,-0.1,25
2,,
0,0.3,22
1,,
0,0.4,26
1,0.2,27
2,1.2,28
3,0.7,29
4,0.8,30
5,0.3,31
6,,
0,-0.1,25
1,0.8,26
2,-0.1,27
3,,
4,1.9,29
5,1.0,30
6,0.6,31
7,0.8,32
8,0.9,33
9,,
10,0.0,36
11,,
0,-0.1,24
1,,
0,-0.1,24
1,-0.5,25
2,0.1,26
3,0.8,26
4,2.4,27
5,-0.9,28
6,0.8,28
7,1.6,29
8,1.0,30
9,0.8,31
10,1.1,32
11,2.0,33
12,0.1,34
13,,
0,0.0,24
1,-0.4,25
2,-0.1,26
3,0.2,27
4,,
0,0.0,26
1,-0.1,27
2,-0.1,28
3,,
0,-0.3,25
1,-0.4,25
2,,
0,-0.5,22
1,,
0,0.1,27
1,1.9,28
2,0.3,29
3,1.3,30
4,0.9,31
5,0.1,32
6,-0.1,33
7,-0.4,34
8,,
9,0.1,36
10,0.6,37
11,1.2,38
12,-0.1,39
13,,
0,0.8,25
1,0.2,26
2,0.5,27
3,0.0,28
4,0.4,29
5,-0.2,30
6,0.4,31
7,-0.2,32
8,0.0,32
9,-0.1,33
10,0.2,33
11,,
0,0.9,21
1,-0.3,22
2,2.6,23
3,2.1,24
4,-0.4,25
5,1.7,26
6,-0.9,27
7,4.6,28
8,1.8,29
9,-0.1,30
10,-0.5,31
11,-0.2,32
12,-0.2,32
13,,
0,0.1,23
1,-0.2,24
2,0.1,25
3,-0.2,26
4,0.5,27
5,3.4,28
6,-1.1,29
7,-1.6,30
8,,
0,0.4,25
1,-0.4,26
2,0.0,27
3,-0.3,27
4,,
0,0.0,24
1,-0.2,25
2,-0.6,26
3,0.1,26
4,,
0,-0.1,24
1,,
0,0.2,23
1,0.0,24
2,-0.6,25
3,-0.3,26
4,,
0,0.4,27
1,,
0,-0.3,25
1,-0.1,26
2,0.0,27
3,-0.2,27
4,,
5,-0.3,30
6,-0.2,30
7,,
0,-0.4,28
1,-0.1,28
2,,
0,0.2,23
1,-0.8,24
2,,
0,-0.3,23
1,-0.9,24
2,-0.5,25
3,,
4,0.0,31
5,,
0,1.1,28
1,0.6,29
2,1.1,30
3,1.0,31
4,4.3,32
5,-0.5,33
6,0.2,34
7,1.3,34
8,1.2,35
9,1.7,36
10,2.6,37
11,0.2,38
12,,
13,-0.6,40
14,,
0,-0.1,18
1,,
2,0.5,22
3,0.1,23
4,,
0,0.0,23
1,-0.1,24
2,-0.5,25
3,0.0,26
4,,
5,1.2,28
6,,
0,0.2,24
1,2.3,25
2,1.0,26
3,-1.1,27
4,1.1,28
5,0.8,29
6,0.1,30
7,,
0,-0.5,24
1,0.0,25
2,0.0,25
3,,
0,0.3,22
1,1.9,23
2,-0.5,24
3,0.2,25
4,2.0,26
5,1.3,27
6,0.3,28
7,1.9,29
8,2.1,30
9,0.4,31
10,2.6,32
11,0.8,33
12,0.7,34
13,-0.2,35
14,,
0,0.9,25
1,2.7,26
2,2.2,27
3,2.0,28
4,0.7,29
5,,
0,0.2,25
1,1.3,26
2,0.1,27
3,-0.4,28
4,,
5,-0.5,30
6,,
0,0.8,21
1,-0.2,22
2,0.2,23
3,-0.5,24
4,0.9,25
5,0.7,26
6,0.6,27
7,-0.1,28
8,,
0,0.1,24
1,0.8,25
2,-0.2,26
3,0.0,27
4,0.5,28
5,-0.4,29
6,0.1,30
7,,31
8,,
9,0.7,33
10,-0.1,34
11,1.0,35
12,0.5,36
13,0.1,36
14,1.2,37
15,-0.1,38
16,0.2,39
17,,
0,0.7,24
1,,
0,0.2,26
1,-0.6,26
2,,
3,0.4,28
4,0.0,29
5,-0.6,30
6,-0.2,31
7,-0.3,32
8,0.0,33
9,0.6,34
10,0.0,34
11,,
0,-0.3,23
1,0.1,24
2,-0.1,25
3,0.2,25
4,,
0,0.0,25
1,0.3,25
2,4.2,26
3,2.8,27
4,0.4,28
5,-0.2,29
6,,
0,0.0,28
1,-0.3,29
2,-0.2,29
3,,
4,0.2,33
5,-0.1,34
6,-0.2,35
7,,
0,-0.3,22
1,0.9,23
2,,
0,0.1,26
1,,
0,-0.4,22
1,,
0,-0.4,28
1,0.0,29
2,0.0,29
3,,
0,-0.2,26
1,,
0,0.0,26
1,,
0,0.5,23
1,1.0,24
2,0.2,25
3,1.2,26
4,0.5,27
5,,
0,1.0,23
1,1.4,24
2,3.1,25
3,-0.9,26
4,0.5,27
5,,
6,-0.4,29
7,,30
8,,
0,0.2,24
1,1.6,25
2,1.3,26
3,,
0,-0.4,25
1,0.1,26
2,-0.4,27
3,,
0,-0.2,22
1,0.1,23
2,3.4,24
3,0.6,25
4,,
0,-0.9,23
1,,
2,-0.1,25
3,,
0,0.8,21
1,3.8,22
2,3.7,23
3,0.8,24
4,0.9,25
5,2.5,26
6,3.4,26
7,1.7,27
8,-0.1,28
9,0.5,29
10,,
0,-0.9,25
1,1.5,26
2,3.4,27
3,0.5,28
4,-1.2,29
5,0.3,30
6,0.5,31
7,0.7,32
8,-1.3,33
9,,34
10,0.2,34
11,1.6,35
12,2.9,36
13,1.4,36
14,2.2,37
15,1.6,38
16,1.1,39
17,,
0,-2.1,26
1,,
2,0.5,30
3,0.0,31
4,,
0,0.6,29
1,1.4,30
2,1.6,31
3,0.4,32
4,,
0,-0.3,23
1,,
0,-0.3,25
1,0.6,26
2,-0.6,27
3,,
4,-0.1,29
5,,
0,2.4,20
1,0.2,21
2,0.3,22
3,1.7,23
4,2.3,24
5,3.8,25
6,0.5,26
7,4.7,27
8,-0.2,28
9,3.0,29
10,1.2,30
11,,
0,0.3,23
1,-0.2,24
2,4.2,25
3,0.7,26
4,1.4,27
5,0.6,28
6,2.3,29
7,1.3,30
8,0.6,30
9,0.3,31
10,-0.8,32
11,0.5,33
12,1.4,33
13,0.6,34
14,,
0,2.3,24
1,3.2,25
2,6.4,26
3,-1.5,27
4,-0.4,28
5,,
0,-0.1,25
1,,
0,0.2,25
1,0.0,26
2,-1.1,26
3,,
0,0.4,25
1,0.3,26
2,0.0,27
3,-0.1,28
4,0.0,29
5,0.5,29
6,-0.2,30
7,-0.1,31
8,,
0,0.1,27
1,-0.1,28
2,-0.3,29
3,,
0,0.3,22
1,-0.4,23
2,0.1,24
3,0.2,25
4,,
5,0.0,27
6,-0.4,28
7,,
0,0.0,25
1,0.1,26
2,,
0,1.8,23
1,1.2,24
2,-1.8,25
3,0.7,26
4,0.8,27
5,-0.2,28
6,,
0,-0.9,24
1,-0.1,25
2,,
0,0.0,25
1,,
2,-0.4,27
3,0.1,28
4,,
0,0.0,25
1,-0.3,26
2,,
0,-0.5,23
1,,
0,1.4,22
1,-0.8,23
2,-0.2,24
3,0.0,25
4,,
0,0.2,25
1,0.1,26
2,,
0,0.0,25
1,0.1,26
2,,
0,-0.3,23
1,-0.3,24
2,-0.5,25
3,0.6,26
4,,
0,0.6,28
1,-0.8,29
2,,
0,-0.6,26
1,2.7,27
2,2.6,28
3,-0.1,29
4,0.5,30
5,4.1,31
6,1.6,32
7,1.1,32
8,0.8,33
9,2.7,34
10,1.5,35
11,0.7,36
12,0.5,37
13,-0.5,38
14,-0.8,39
15,2.2,40
16,0.2,41
17,0.3,41
18,-0.6,42
19,-0.3,42
20,,
0,1.8,20
1,2.1,21
2,1.3,22
3,0.6,23
4,0.8,23
5,1.8,24
6,,
0,1.2,23
1,0.7,24
2,-1.1,25
3,-0.2,26
4,0.7,26
5,1.9,27
6,1.2,28
7,-0.2,29
8,,
0,0.8,25
1,1.1,26
2,-0.4,27
3,0.0,28
4,1.0,29
5,0.0,30
6,-0.3,30
7,,
0,0.1,25
1,,
0,0.1,24
1,-0.4,25
2,-0.2,25
3,0.1,26
4,,
5,0.6,29
6,-0.2,30
7,,
8,-0.1,32
9,,
0,1.1,23
1,-0.1,24
2,0.0,24
3,,
0,-0.2,27
1,-0.3,28
2,,
0,0.0,23
1,0.1,24
2,,
3,0.2,26
4,,
0,0.8,26
1,-0.1,27
2,0.9,28
3,-0.4,29
4,-0.2,29
5,0.4,30
6,-0.5,31
7,1.0,32
8,2.1,33
9,-0.4,34
10,0.5,35
11,1.2,36
12,0.8,36
13,1.4,37
14,0.1,38
15,0.2,38
16,0.4,39
17,,
0,1.6,26
1,-0.1,27
2,,
3,1.6,29
4,-0.5,30
5,-1.5,31
6,-0.2,32
7,,
0,0.0,22
1,,
0,0.0,21
1,,
2,0.7,23
3,-0.4,24
4,1.1,25
5,1.9,26
6,0.2,27
7,-0.3,28
8,-1.1,29
9,-0.6,29
10,0.0,30
11,-0.2,30
12,,
13,0.1,32
14,-0.4,33
15,,
0,0.1,24
1,-0.7,25
2,-0.4,25
3,2.4,26
4,1.7,27
5,-1.4,28
6,-1.6,29
7,1.0,30
8,,
9,0.3,32
10,0.2,33
11,,
0,0.9,26
1,0.6,27
2,2.5,28
3,0.7,29
4,,
0,-0.7,24
1,,
2,0.0,27
3,,
4,0.2,30
5,,
0,-0.2,25
1,0.6,26
2,,
0,0.4,21
1,2.6,22
2,-2.8,23
3,3.0,24
4,7.3,25
5,8.1,26
6,2.4,27
7,5.5,28
8,5.3,29
9,3.5,30
10,6.2,31
11,6.9,32
12,8.5,33
13,8.8,34
14,0.8,35
15,-1.1,36
16,,
0,4.7,23
1,7.0,24
2,2.9,25
3,3.9,26
4,5.9,27
5,5.9,28
6,6.6,29
7,3.9,30
8,2.4,31
9,2.6,32
10,3.3,32
11,2.1,33
12,-0.3,34
13,-0.9,35
14,,
0,0.0,24
1,0.4,25
2,-0.1,26
3,0.3,26
4,-1.3,27
5,,
6,-0.2,29
7,,
0,-0.3,24
1,2.5,25
2,0.2,26
3,4.1,27
4,2.8,28
5,2.2,29
6,1.9,30
7,-1.8,31
8,-0.5,32
9,-0.8,32
10,-0.2,33
11,,
12,-0.6,35
13,-0.4,36
14,,
0,-0.2,23
1,-0.6,24
2,0.3,25
3,-0.4,26
4,0.3,26
5,-0.3,27
6,-0.2,28
7,0.1,29
8,-0.1,29
9,0.6,30
10,0.3,31
11,-0.5,32
12,,
13,-0.7,34
14,0.3,35
15,-0.3,36
16,0.8,37
17,1.7,38
18,1.3,39
19,0.4,40
20,0.2,40
21,0.0,41
22,,
0,1.8,24
1,-0.4,25
2,,
0,0.2,25
1,,
2,1.5,30
3,0.2,31
4,,
0,0.1,27
1,,
2,1.4,29
3,0.6,30
4,0.6,30
5,0.4,31
6,1.0,32
7,,
0,-0.2,24
1,0.0,25
2,,
0,-0.4,27
1,-1.1,28
2,,
0,-0.2,24
1,2.6,25
2,1.6,26
3,0.4,27
4,-0.3,28
5,-0.8,28
6,,
7,-0.1,31
8,,
0,-1.2,21
1,1.4,22
2,4.2,23
3,0.1,24
4,0.5,25
5,-0.7,25
6,-1.7,26
7,0.3,27
8,2.2,28
9,-0.4,29
10,0.0,30
11,6.9,31
12,3.5,32
13,2.7,33
14,0.8,34
15,3.8,35
16,0.2,35
17,-0.2,36
18,,
0,0.0,25
1,2.3,26
2,-0.7,27
3,0.1,28
4,-0.5,29
5,-0.3,29
6,0.0,29
7,,
0,0.1,27
1,0.2,27
2,,
0,0.3,20
1,-0.9,21
2,-0.8,22
3,,
4,-0.1,28
5,,
6,-0.2,33
7,,
0,0.1,26
1,,
2,0.8,28
3,1.0,29
4,3.3,30
5,1.3,31
6,1.0,32
7,0.5,33
8,0.2,33
9,1.6,34
10,0.7,35
11,2.2,36
12,0.7,37
13,-1.7,38
14,,
0,0.1,26
1,-0.4,27
2,0.4,27
3,,
4,-0.1,29
5,,
0,0.5,24
1,,
0,-0.4,27
1,,
0,0.1,22
1,2.2,23
2,-0.3,24
3,-0.4,25
4,1.1,26
5,1.4,27
6,1.4,28
7,1.3,29
8,2.1,30
9,,
10,1.8,34
11,1.3,35
12,1.5,36
13,1.0,36
14,-0.5,37
15,-0.2,37
16,,
0,0.5,27
1,1.3,28
2,-0.8,29
3,0.3,30
4,0.0,31
5,-0.3,31
6,,
0,-0.2,27
1,0.2,28
2,,
3,0.1,31
4,,
0,0.4,22
1,0.8,23
2,-0.6,24
3,-0.4,25
4,,
0,0.5,24
1,0.7,25
2,0.7,26
3,1.2,27
4,0.0,28
5,0.7,29
6,1.4,29
7,1.7,30
8,,
0,0.4,24
1,2.0,25
2,1.2,26
3,-2.6,27
4,,
5,-0.1,31
6,,
0,0.3,27
1,0.2,28
2,1.0,29
3,1.4,30
4,0.1,31
5,,
0,0.2,22
1,-0.4,23
2,-0.5,23
3,,
4,-0.5,25
5,-1.2,26
6,0.2,27
7,-0.3,28
8,,
9,2.7,33
10,1.9,34
11,-2.0,35
12,0.8,36
13,-0.4,37
14,-0.1,38
15,,
0,-0.1,23
1,0.4,24
2,0.9,25
3,0.5,26
4,1.1,27
5,0.1,28
6,0.6,29
7,-0.1,30
8,,
0,0.1,24
1,-0.1,25
2,0.1,26
3,-0.2,27
4,0.2,28
5,,
0,1.1,26
1,1.3,27
2,,
0,0.6,30
1,,
0,-0.3,25
1,1.2,26
2,0.8,27
3,-0.4,27
4,,
0,-0.9,31
1,-0.1,32
2,-0.3,33
3,-0.1,33
4,,
0,0.3,23
1,-0.5,24
2,-0.4,25
3,,
0,0.4,26
1,,
0,-0.8,24
1,-0.2,25
2,-0.1,26
3,,
0,-0.2,24
1,-0.5,25
2,0.8,26
3,-0.1,27
4,1.5,27
5,2.9,28
6,-1.5,29
7,0.4,29
8,1.3,30
9,1.2,31
10,-0.3,31
11,,
0,-0.3,25
1,0.4,26
2,0.5,27
3,1.0,28
4,-0.3,29
5,1.6,30
6,-0.1,31
7,0.0,32
8,,
0,0.2,27
1,0.4,27
2,0.7,28
3,0.7,29
4,,
0,0.1,25
1,-0.3,26
2,,
0,0.1,26
1,0.5,27
2,0.8,28
3,1.4,29
4,-0.3,30
5,0.1,31
6,,
0,0.1,28
1,,
0,-0.3,21
1,0.3,22
2,0.0,23
3,0.8,24
4,0.1,25
5,0.2,25
6,0.8,26
7,,
0,0.7,24
1,-0.3,25
2,,
0,0.0,26
1,1.1,27
2,-0.2,28
3,-0.6,29
4,,
0,0.0,26
1,0.0,27
2,0.7,28
3,1.7,29
4,0.7,30
5,0.0,30
6,-0.5,31
7,,
0,-0.1,21
1,0.6,22
2,3.0,23
3,,
0,-0.2,24
1,0.0,25
2,,
0,0.8,28
1,1.5,29
2,0.7,30
3,-0.6,31
4,-0.4,32
5,,
0,0.4,25
1,1.3,26
2,3.1,27
3,1.9,28
4,2.1,29
5,2.6,30
6,1.0,31
7,0.8,32
8,-0.6,33
9,-0.4,34
10,,
0,0.6,28
1,-0.1,29
2,,
3,0.3,31
4,,
5,-0.3,34
6,0.5,35
7,1.7,36
8,-0.7,37
9,1.9,38
10,-0.3,39
11,,
0,-0.1,25
1,,
0,0.2,25
1,0.9,26
2,,
0,-0.2,27
1,,
2,0.1,30
3,,
0,0.2,24
1,-0.1,24
2,,
3,-0.2,27
4,-0.7,28
5,0.9,29
6,0.6,30
7,2.0,31
8,2.8,32
9,0.8,33
10,1.8,34
11,2.0,35
12,0.5,36
13,1.2,37
14,0.1,37
15,-0.5,38
16,0.0,38
17,,
0,-0.4,22
1,-0.1,23
2,0.0,24
3,0.9,25
4,1.0,26
5,,
6,0.2,28
7,,
0,0.5,22
1,0.5,23
2,-0.2,24
3,-0.3,25
4,3.8,26
5,-0.9,27
6,0.5,28
7,-0.1,29
8,0.9,30
9,0.6,30
10,1.5,31
11,1.1,32
12,0.4,33
13,-0.6,33
14,0.5,34
15,,
0,0.1,20
1,3.4,21
2,4.2,22
3,5.8,23
4,3.9,24
5,-0.8,25
6,1.3,25
7,-1.0,26
8,-0.3,27
9,,
10,1.0,29
11,1.9,30
12,3.1,31
13,-0.1,31
14,0.5,32
15,,
0,-0.1,23
1,0.1,23
2,0.2,24
3,-0.4,25
4,0.3,26
5,0.9,26
6,2.6,27
7,2.5,28
8,0.8,29
9,0.5,30
10,0.1,30
11,1.0,31
12,0.1,32
13,0.4,33
14,0.4,34
15,,
0,0.3,25
1,-0.3,26
2,0.0,27
3,-0.3,27
4,,
0,-0.9,22
1,,
2,-0.1,26
3,0.2,27
4,,
0,-0.2,25
1,,
0,-0.1,25
1,0.0,26
2,0.3,27
3,2.3,28
4,2.4,29
5,,
0,-0.1,21
1,2.2,22
2,-1.6,23
3,1.6,24
4,-0.4,25
5,-0.5,26
6,,
0,-0.1,27
1,-0.2,28
2,2.6,29
3,0.5,30
4,0.4,30
5,-0.8,31
6,,
7,-0.1,33
8,-0.8,34
9,-0.7,34
10,,
0,-0.3,25
1,0.5,26
2,1.2,27
3,0.0,28
4,0.3,29
5,0.0,29
6,0.3,30
7,1.1,31
8,-0.7,32
9,0.9,32
10,-0.4,33
11,0.8,34
12,-0.7,35
13,-0.4,36
14,,
0,0.3,21
1,,
2,0.1,25
3,0.5,26
4,0.6,26
5,2.0,27
6,0.3,28
7,1.6,29
8,0.6,30
9,-0.1,31
10,,
11,0.1,33
12,,
0,0.8,25
1,1.4,26
2,1.2,27
3,0.1,28
4,0.9,29
5,0.4,30
6,1.0,30
7,2.5,31
8,1.0,32
9,,
0,-0.4,21
1,0.7,22
2,-0.9,22
3,-0.6,23
4,0.3,23
5,-0.2,24
6,-0.5,24
7,,
0,1.1,25
1,-0.3,26
2,-0.2,27
3,0.8,28
4,-0.2,29
5,,
0,0.2,27
1,1.1,28
2,-0.6,29
3,0.0,30
4,-0.2,31
5,-0.2,32
6,,
0,3.0,24
1,1.6,25
2,2.5,26
3,1.5,27
4,,
0,-0.1,23
1,1.2,24
2,1.5,25
3,1.2,26
4,2.0,27
5,2.5,28
6,1.5,29
7,0.2,30
8,-0.6,31
9,,
0,1.4,24
1,1.6,25
2,1.2,26
3,,
0,-0.3,23
1,0.0,24
2,-0.3,25
3,,
0,-0.4,21
1,0.5,22
2,-0.1,22
3,-1.5,23
4,,
5,0.1,25
6,-0.2,26
7,-0.5,27
8,-0.4,28
9,,
0,-0.1,25
1,,
0,-0.1,22
1,0.1,23
2,,
0,0.4,23
1,-0.2,24
2,,
0,-0.1,24
1,,
0,2.3,23
1,0.0,24
2,,
0,-0.2,22
1,-0.5,23
2,0.0,24
3,-0.2,25
4,1.1,26
5,,
6,-0.9,28
7,0.7,29
8,0.2,30
9,-0.3,30
10,,
0,0.6,25
1,0.5,26
2,1.7,27
3,1.7,28
4,1.9,29
5,0.8,30
6,0.2,31
7,0.9,32
8,0.7,33
9,-0.5,34
10,1.0,34
11,0.2,35
12,0.2,36
13,0.4,36
14,,
0,1.5,26
1,1.4,27
2,-0.4,28
3,1.1,29
4,-1.3,30
5,-0.1,31
6,0.0,31
7,,
0,1.7,26
1,0.8,27
2,2.3,28
3,2.3,29
4,,
0,1.7,24
1,0.9,25
2,-0.7,26
3,0.3,27
4,0.1,28
5,,
0,-0.1,25
1,-0.2,26
2,,
0,2.9,33
1,-0.1,34
2,1.6,35
3,0.8,35
4,-0.6,36
5,,
0,-0.7,22
1,-0.2,23
2,,
0,0.9,23
1,4.6,24
2,,
0,0.0,25
1,1.0,26
2,-0.4,27
3,,
0,-0.4,24
1,,
0,0.4,23
1,0.6,24
2,1.9,25
3,3.0,26
4,,
5,4.1,28
6,2.9,29
7,1.2,30
8,-0.9,31
9,,
10,-0.1,33
11,,
0,0.2,24
1,0.3,25
2,0.1,26
3,0.7,27
4,-0.3,28
5,0.4,28
6,,
0,0.5,28
1,-0.9,29
2,0.3,30
3,-0.9,31
4,0.2,32
5,0.8,33
6,1.6,34
7,0.2,35
8,1.0,36
9,-0.9,37
10,0.0,38
11,,
0,-0.8,23
1,,
2,0.6,25
3,2.1,26
4,-0.7,27
5,-0.1,28
6,0.4,29
7,,
8,0.2,31
9,,
0,-0.1,25
1,0.2,26
2,0.6,27
3,0.4,28
4,0.0,29
5,-0.2,30
6,0.7,31
7,1.5,32
8,-0.7,33
9,0.6,34
10,0.5,34
11,0.8,35
12,,
0,0.1,24
1,,25
2,1.6,26
3,1.8,27
4,-1.3,28
5,,
0,0.5,21
1,3.5,22
2,1.6,23
3,4.2,24
4,-0.4,25
5,0.3,26
6,-1.1,27
7,-1.0,28
8,,
0,0.4,22
1,-0.5,23
2,-0.1,24
3,0.3,25
4,,
0,0.2,25
1,,
2,0.0,27
3,,
4,0.1,29
5,,
0,1.4,23
1,3.3,24
2,5.4,25
3,-0.3,26
4,1.6,27
5,1.1,27
6,0.2,28
7,5.6,29
8,,
0,0.4,26
1,-1.0,27
2,-0.5,28
3,,
0,-0.1,25
1,2.4,26
2,,
0,-0.2,25
1,,
2,0.3,27
3,,
0,-0.2,24
1,,
0,1.5,21
1,0.9,22
2,3.1,23
3,2.9,24
4,3.3,25
5,2.0,26
6,3.4,27
7,6.4,28
8,2.7,29
9,6.2,30
10,,
