,WAR Delta,Age,Previous War
843,1.5999999999999999,29.0,-1.7
844,1.6,30.0,-0.1
845,0.30000000000000004,31.0,1.5
846,2.3,22.0,3.5
847,0.5,23.0,5.8
848,1.7000000000000002,24.0,6.3
849,1.6999999999999993,25.0,8.0
850,-1.6999999999999993,26.0,9.7
851,1.0,27.0,8.0
852,0.9000000000000004,28.0,9.0
853,-3.7,29.0,9.9
854,1.2999999999999998,30.0,6.2
855,2.1999999999999993,31.0,7.5
856,-1.5,32.0,9.7
857,-0.09999999999999964,33.0,8.2
858,-4.3,34.0,8.1
859,3.9000000000000004,35.0,3.8
860,4.2,36.0,7.7
861,-0.20000000000000107,37.0,11.9
862,-2.5,38.0,11.7
863,1.4000000000000004,39.0,9.2
864,-10.0,40.0,10.6
865,3.4,41.0,0.6
866,-0.6000000000000001,42.0,4.0
867,-0.30000000000000004,23.0,1.5
868,5.8,24.0,1.2
869,-3.2,25.0,7.0
870,1.9000000000000004,26.0,3.8
871,0.39999999999999947,27.0,5.7
872,-0.5,28.0,6.1
873,-1.7999999999999998,29.0,5.6
874,0.20000000000000018,30.0,3.8
875,1.9000000000000004,31.0,4.0
876,1.2999999999999998,32.0,5.9
877,-3.7,33.0,7.2
878,2.2,34.0,3.5
879,-0.6000000000000005,35.0,5.7
880,-2.4999999999999996,36.0,5.1
881,-2.1,37.0,2.6
882,-0.8,38.0,0.5
883,1.2,39.0,-0.3
884,-0.20000000000000007,40.0,0.9
885,1.2000000000000002,26.0,-0.4
886,2.3,27.0,0.8
887,-2.0,28.0,3.1
888,0.2999999999999998,29.0,1.1
889,-0.3,30.0,-0.2
890,-0.5,31.0,-0.5
891,0.4,22.0,0.1
892,-0.8,23.0,0.5
893,1.6,24.0,-0.3
894,-0.10000000000000009,25.0,1.3
895,-0.3999999999999999,26.0,1.2
896,-1.4,27.0,0.8
897,1.9,26.0,0.4
898,-0.8999999999999999,27.0,2.3
899,0.2,28.0,0.2
900,-1.2000000000000002,29.0,0.4
901,0.7000000000000001,30.0,-0.8
902,-0.30000000000000004,31.0,-0.1
903,1.2,25.0,-0.2
904,-0.6,26.0,1.0
905,0.19999999999999996,27.0,0.4
906,2.1,22.0,0.1
907,-1.1,23.0,2.2
908,1.2999999999999998,24.0,1.1
909,-1.0,25.0,2.4
910,0.0,26.0,1.4
911,-0.8999999999999999,27.0,1.4
912,-1.2,28.0,0.5
913,-0.1,29.0,0.1
914,0.0,29.0,-0.1
915,0.5000000000000001,27.0,0.6
916,-2.3,28.0,1.1
917,0.5,23.0,0.0
918,-0.6,24.0,0.5
919,0.0,25.0,-0.1
920,0.2,26.0,-0.1
921,1.3,23.0,-0.4
922,1.9,24.0,0.9
923,-1.2999999999999998,25.0,2.8
924,-0.3999999999999999,26.0,1.5
925,1.2999999999999998,27.0,1.1
926,-1.6,28.0,0.6
927,1.0,29.0,-1.0
928,-0.09999999999999998,23.0,-0.2
929,-0.3,24.0,-0.3
930,0.7,25.0,-0.6
931,-0.7,26.0,0.1
932,0.19999999999999996,27.0,-0.6
933,0.0,28.0,-0.4
934,0.0,29.0,-0.4
935,-0.5000000000000001,26.0,-0.6
936,2.0,27.0,-1.1
937,7.699999999999999,28.0,0.9
938,-4.0,29.0,8.6
939,3.0,30.0,4.6
940,-1.7999999999999998,31.0,7.6
941,-0.5999999999999996,32.0,5.8
942,-0.7999999999999998,33.0,5.2
943,-3.1000000000000005,34.0,4.4
944,2.2,35.0,1.2
945,-3.1,36.0,3.4
946,3.1,37.0,0.3
947,-3.6999999999999997,38.0,3.4
948,0.0,24.0,0.0
949,1.6,25.0,0.0
950,-1.0,26.0,1.6
951,-0.19999999999999996,27.0,0.6
952,1.2999999999999998,28.0,0.4
953,-1.0,29.0,1.7
954,1.7,30.0,0.7
955,-0.8999999999999999,31.0,2.4
956,-0.3999999999999999,32.0,1.5
957,0.7999999999999998,33.0,1.1
958,-2.4,34.0,1.9
959,0.6,35.0,-0.5
960,3.5,22.0,-0.1
961,-0.2999999999999998,23.0,3.4
962,-0.8000000000000003,24.0,3.1
963,-0.19999999999999973,25.0,2.3
964,0.10000000000000009,26.0,2.1
965,-1.0000000000000002,27.0,2.2
966,-0.5,28.0,1.2
967,0.7,29.0,0.7
968,0.20000000000000018,30.0,1.4
969,1.2999999999999998,31.0,1.6
970,-2.0999999999999996,32.0,2.9
971,-0.8,33.0,0.8
972,0.8,34.0,0.0
973,-1.0,35.0,0.8
974,0.6000000000000001,36.0,-0.2
975,2.3000000000000003,37.0,0.4
976,-1.2000000000000002,38.0,2.7
977,-0.7,39.0,1.5
978,-0.9,40.0,0.8
979,-0.3,23.0,0.3
980,0.9,24.0,0.0
981,0.7999999999999999,28.0,0.6
982,-0.5999999999999999,29.0,1.4
983,-1.5,30.0,0.8
984,0.8,27.0,-0.2
985,1.4,28.0,0.6
986,-2.9,29.0,2.0
987,0.20000000000000007,30.0,-0.9
988,-0.6,24.0,0.7
989,4.4,25.0,0.1
990,-1.0,26.0,4.5
991,-2.6,27.0,3.5
992,1.7000000000000002,28.0,0.9
993,5.5,29.0,2.6
994,-5.699999999999999,30.0,8.1
995,-2.6,31.0,2.4
996,1.3,32.0,-0.4
997,-1.9,33.0,0.9
998,-0.19999999999999998,34.0,-0.1
999,-0.5,26.0,0.0
1000,-1.0,22.0,0.2
1001,1.0,23.0,-0.8
1002,0.2,27.0,-0.1
1003,-0.1,28.0,0.1
1004,0.7,29.0,0.0
1005,0.10000000000000009,30.0,0.7
1006,-1.1,31.0,0.8
1007,0.8,32.0,-0.3
1008,-0.09999999999999998,33.0,0.5
1009,0.9,34.0,0.4
1010,-0.9,35.0,1.3
1011,-0.5,36.0,0.4
1012,0.0,37.0,-0.1
1013,-0.3,31.0,-0.2
1014,0.3,32.0,-0.5
1015,0.0,33.0,-0.2
1016,0.09999999999999998,24.0,0.6
1017,2.0999999999999996,25.0,0.7
1018,-2.6999999999999997,26.0,2.8
1019,-1.6,27.0,0.1
1020,1.5,28.0,-1.5
1021,-0.7,29.0,0.0
1022,1.0,30.0,-0.7
1023,4.1000000000000005,31.0,0.3
1024,-3.2,32.0,4.4
1025,-0.09999999999999987,33.0,1.2
1026,0.09999999999999987,34.0,1.1
1027,-1.2,35.0,1.2
1028,0.2,29.0,-0.1
1029,-0.1,30.0,0.1
1030,-0.09999999999999998,31.0,0.3
1031,0.4,32.0,-0.2
1032,2.6999999999999997,23.0,0.2
1033,1.5000000000000004,24.0,2.9
1034,2.1999999999999993,25.0,4.4
1035,-0.5,26.0,6.6
1036,-1.0999999999999996,27.0,6.1
1037,3.1999999999999993,28.0,5.0
1038,-2.0999999999999996,29.0,8.2
1039,-0.2999999999999998,30.0,6.1
1040,-0.8999999999999995,31.0,5.8
1041,-0.3000000000000007,32.0,4.9
1042,-2.6999999999999997,33.0,4.6
1043,2.3000000000000003,34.0,1.9
1044,-1.8000000000000003,35.0,4.2
1045,0.1,24.0,0.1
1046,0.3,25.0,-0.6
1047,-1.3,29.0,0.8
1048,-1.1,32.0,0.7
1049,-1.6,23.0,1.6
1050,0.5,24.0,0.0
1051,0.1,25.0,0.0
1052,-0.5,26.0,0.1
1053,0.4,27.0,-0.4
1054,-0.10000000000000003,24.0,0.4
1055,-0.3,25.0,0.3
1056,0.0,26.0,0.0
1057,0.0,27.0,0.0
1058,-0.30000000000000004,25.0,0.1
1059,0.30000000000000004,26.0,-0.2
1060,-0.1,27.0,0.1
1061,0.2,28.0,-0.2
1062,1.2,29.0,0.0
1063,-1.6,30.0,1.2
1064,0.2,31.0,-0.4
1065,0.5,32.0,-0.2
1066,-0.3,33.0,0.3
1067,0.0,34.0,0.0
1068,0.0,35.0,-0.1
1069,0.4,23.0,0.0
1070,6.0,24.0,0.4
1071,-0.3000000000000007,25.0,6.4
1072,0.10000000000000053,26.0,6.1
1073,-1.0,27.0,6.2
1074,0.5999999999999996,28.0,5.2
1075,-0.39999999999999947,29.0,5.8
1076,1.1999999999999993,30.0,5.4
1077,-2.9999999999999996,31.0,6.6
1078,-1.6,32.0,3.6
1079,0.5,33.0,1.9
1080,0.30000000000000027,34.0,2.4
1081,0.5,35.0,2.7
1082,-1.3000000000000003,36.0,3.2
1083,-0.2999999999999998,37.0,1.9
1084,-1.8,38.0,1.6
1085,3.3,24.0,-0.4
1086,2.1999999999999997,25.0,2.9
1087,-0.1999999999999993,26.0,5.1
1088,-0.9000000000000004,27.0,4.9
1089,0.0,28.0,4.0
1090,-2.6,29.0,4.0
1091,1.8000000000000003,30.0,1.4
1092,-0.40000000000000036,31.0,3.2
1093,-0.5,32.0,2.8
1094,0.0,33.0,1.1
1095,0.8999999999999999,34.0,1.1
1096,-1.8,35.0,2.0
1097,-0.19999999999999996,36.0,-1.2
1098,0.19999999999999996,37.0,-1.4
1099,0.19999999999999996,38.0,-1.2
1100,3.8,24.0,-0.5
1101,0.40000000000000036,25.0,3.3
1102,-3.6,26.0,3.7
1103,0.30000000000000004,27.0,0.1
1104,0.6,28.0,0.4
1105,-2.1,29.0,1.0
1106,-0.09999999999999987,30.0,-1.1
1107,-0.7000000000000001,25.0,0.8
1108,2.8,31.0,0.0
1109,-1.4,32.0,2.8
1110,1.5,33.0,1.4
1111,0.8999999999999999,34.0,2.9
1112,-0.4,25.0,0.3
1113,0.2,26.0,0.0
1114,-0.30000000000000004,27.0,0.2
1115,1.8,28.0,-0.3
1116,-0.8,29.0,1.5
1117,-0.29999999999999993,30.0,0.7
1118,1.7000000000000002,31.0,0.4
1119,-1.1,32.0,2.1
1120,-0.19999999999999996,33.0,1.0
1121,-0.5,34.0,0.8
1122,-0.5,35.0,0.3
1123,2.6,25.0,0.1
1124,-1.6,26.0,2.7
1125,0.6000000000000001,27.0,-0.2
1126,0.5,28.0,0.4
1127,0.4999999999999999,29.0,0.9
1128,-1.5999999999999999,30.0,1.4
1129,0.4,32.0,-0.2
1130,0.1,23.0,0.0
1131,-0.1,24.0,0.1
1132,-0.09999999999999998,25.0,0.6
1133,2.5,26.0,0.5
1134,-3.5,27.0,3.0
1135,1.4,28.0,0.9
1136,-0.5999999999999999,29.0,2.3
1137,1.7,30.0,1.7
1138,0.0,31.0,3.4
1139,-3.4,32.0,3.4
1140,0.7,33.0,0.0
1141,-0.29999999999999993,34.0,0.7
1142,-0.5,35.0,0.4
1143,0.7,36.0,-0.1
1144,-0.8999999999999999,37.0,0.6
1145,0.0,38.0,-0.3
1146,0.09999999999999998,39.0,-0.3
1147,0.6000000000000001,40.0,-0.2
1148,-0.5,41.0,0.4
1149,0.09999999999999998,25.0,-0.6
1150,-0.1,23.0,0.2
1151,-1.1,24.0,0.1
1152,2.6,25.0,-1.0
1153,-0.5,26.0,1.6
1154,1.7999999999999998,27.0,1.1
1155,-1.5999999999999999,28.0,2.9
1156,-1.6,29.0,1.3
1157,-0.30000000000000004,24.0,0.1
1158,0.2,25.0,-0.2
1159,0.8999999999999999,26.0,-0.7
1160,2.6999999999999997,27.0,0.2
1161,-1.4,28.0,2.9
1162,-1.5,29.0,1.5
1163,1.4,30.0,0.0
1164,-1.7999999999999998,31.0,1.4
1165,-0.4,32.0,0.0
1166,0.19999999999999998,25.0,0.1
1167,-0.19999999999999998,26.0,0.3
1168,-0.1,27.0,0.1
1169,0.1,28.0,0.0
1170,0.6000000000000001,27.0,-0.2
1171,-1.4,28.0,0.4
1172,0.9,29.0,-1.0
1173,0.3,23.0,-0.3
1174,0.0,24.0,0.0
1175,-0.1,25.0,0.0
1176,-0.30000000000000004,26.0,-0.1
1177,0.2,27.0,-0.1
1178,0.1,28.0,0.1
1179,0.39999999999999997,29.0,0.2
1180,-0.6,30.0,0.6
1181,0.0,31.0,0.0
1182,0.2,32.0,-0.1
1183,-0.2,33.0,0.1
1184,0.1,34.0,-0.1
1185,2.0,25.0,-0.7
1186,1.9999999999999998,26.0,1.3
1187,1.7999999999999998,27.0,3.3
1188,-3.1999999999999997,28.0,5.1
1189,-1.5999999999999999,29.0,1.9
1190,0.2,30.0,0.3
1191,-0.4,31.0,0.5
1192,-1.5999999999999999,25.0,1.7
1193,-0.30000000000000004,26.0,0.1
1194,0.3,25.0,0.0
1195,0.10000000000000003,26.0,0.3
1196,0.6,27.0,0.4
1197,4.2,28.0,1.0
1198,-2.4000000000000004,29.0,5.2
1199,-0.19999999999999973,30.0,2.8
1200,0.3999999999999999,31.0,2.6
1201,3.9000000000000004,32.0,3.0
1202,-3.2,33.0,6.9
1203,-2.2,34.0,3.7
1204,4.4,35.0,1.5
1205,-4.0,36.0,5.9
1206,-2.1999999999999997,37.0,1.9
1207,0.09999999999999998,38.0,-0.3
1208,0.4,26.0,0.0
1209,0.19999999999999996,27.0,0.4
1210,-0.6,28.0,0.6
1211,0.3,29.0,0.0
1212,0.5,30.0,0.3
1213,-0.8,31.0,0.8
1214,0.0,24.0,-0.1
1215,0.4,25.0,-0.1
1216,-0.4,26.0,0.3
1217,0.1,27.0,-0.1
1218,1.9,24.0,0.9
1219,1.2999999999999998,25.0,2.8
1220,-3.0999999999999996,26.0,4.1
1221,3.0999999999999996,27.0,1.0
1222,0.0,28.0,4.1
1223,-1.2999999999999998,29.0,4.1
1224,-0.19999999999999973,30.0,2.8
1225,-1.8,31.0,2.6
1226,-1.1,26.0,0.8
1227,-0.10000000000000003,27.0,-0.3
1228,0.4,28.0,-0.4
1229,0.0,25.0,0.0
1230,-0.4,26.0,0.0
1231,0.2,27.0,-0.4
1232,2.1,25.0,0.3
1233,0.0,26.0,2.4
1234,1.0,27.0,2.4
1235,2.4,28.0,3.4
1236,-0.2999999999999998,29.0,5.8
1237,-3.5,30.0,5.5
1238,0.10000000000000009,31.0,2.0
1239,-1.9000000000000001,32.0,2.1
1240,0.0,27.0,-0.4
1241,0.2,23.0,-0.2
1242,1.4,24.0,0.0
1243,-1.7,25.0,1.4
1244,-1.0,26.0,-0.2
1245,0.1,26.0,0.0
1246,0.5000000000000002,29.0,1.7
1247,-1.4000000000000001,30.0,2.2
1248,-1.4,31.0,1.2
1249,0.0,32.0,-0.2
1250,-0.4,25.0,0.0
1251,0.4,26.0,-0.4
1252,0.19999999999999998,25.0,-0.3
1253,1.0,26.0,-0.1
1254,2.0,27.0,0.9
1255,0.5,28.0,2.9
1256,1.6,29.0,3.4
1257,-2.8,30.0,5.0
1258,-1.2000000000000002,31.0,2.2
1259,1.7999999999999998,32.0,1.0
1260,-0.3999999999999999,33.0,2.8
1261,-3.4,34.0,2.4
1262,0.5,35.0,-1.0
1263,-1.6,36.0,1.1
1264,1.8,24.0,0.8
1265,0.2,24.0,0.0
1266,0.0,25.0,-0.4
1267,0.0,26.0,-0.4
1268,0.30000000000000004,27.0,-0.4
1269,2.2,28.0,-0.1
1270,0.5,29.0,2.1
1271,-0.5,30.0,2.6
1272,-2.6,31.0,2.1
1273,0.4,32.0,0.1
1274,-1.4,33.0,0.5
1275,0.9000000000000001,24.0,0.2
1276,3.1,25.0,1.1
1277,-3.5,26.0,4.2
1278,-0.6,22.0,0.3
1279,0.09999999999999998,23.0,-0.3
1280,0.0,24.0,-0.2
1281,0.7,25.0,-0.2
1282,3.5,26.0,0.5
1283,-1.0,27.0,4.0
1284,-0.20000000000000018,28.0,3.0
1285,1.1,29.0,2.8
1286,1.0000000000000004,30.0,3.9
1287,-0.9000000000000004,31.0,4.9
1288,-2.3,32.0,4.0
1289,-0.7,33.0,1.7
1290,1.2999999999999998,34.0,1.0
1291,-2.1999999999999997,35.0,2.3
1292,0.9,36.0,0.1
1293,0.0,37.0,-0.1
1294,-0.7,24.0,0.1
1295,0.1,25.0,0.0
1296,-0.10000000000000003,25.0,-0.3
1297,-0.09999999999999998,26.0,-0.4
1298,0.4,27.0,-0.5
1299,-0.4,28.0,-0.1
1300,0.3,29.0,-0.5
1301,0.2,30.0,-0.2
1302,-0.4,23.0,-0.4
1303,0.6000000000000001,24.0,-0.8
1304,-1.3,25.0,-0.2
1305,1.3,26.0,-1.5
1306,-0.9,26.0,0.5
1307,1.7999999999999998,27.0,-0.4
1308,-2.7,28.0,1.4
1309,0.9,29.0,-1.3
1310,0.8999999999999999,24.0,-0.7
1311,-0.30000000000000004,25.0,0.2
1312,0.2,26.0,-0.1
1313,0.1,27.0,0.1
1314,0.2,28.0,0.2
1315,0.09999999999999998,29.0,0.4
1316,-1.1,30.0,0.5
1317,1.0,31.0,-0.6
1318,-0.6000000000000001,32.0,0.4
1319,0.6000000000000001,33.0,-0.2
1320,-0.6000000000000001,34.0,0.4
1321,0.6,24.0,-0.5
1322,-0.1,25.0,0.1
1323,1.3,26.0,-0.1
1324,0.0,27.0,1.2
1325,-1.9,28.0,1.2
1326,-0.40000000000000013,29.0,-0.7
1327,-1.5,26.0,1.6
1328,4.4,27.0,0.1
1329,-2.4,28.0,4.5
1330,2.1,29.0,2.1
1331,-0.8000000000000003,30.0,4.2
1332,-3.5,31.0,3.4
1333,-1.1,32.0,0.4
1334,0.7,33.0,-0.7
1335,-0.2,34.0,0.0
1336,1.6,26.0,0.9
1337,-3.5,27.0,2.5
1338,1.1,28.0,-1.0
1339,-0.6,29.0,0.1
1340,-0.8,30.0,-0.5
1341,-1.4,24.0,1.2
1342,0.2,25.0,-0.2
1343,-0.5,23.0,0.3
1344,0.0,24.0,-0.2
1345,0.30000000000000004,25.0,-0.4
1346,-0.4,26.0,-0.1
1347,2.0,27.0,-0.5
1348,-1.8,28.0,1.5
1349,-0.5,29.0,-0.1
1350,0.7,23.0,-0.2
1351,-0.7,24.0,0.5
1352,-0.39999999999999997,25.0,-0.2
1353,0.6,26.0,-0.6
1354,-0.2,27.0,0.0
1355,0.1,28.0,-0.2
1356,1.9000000000000001,29.0,-0.1
1357,-1.5,30.0,1.8
1358,1.9000000000000001,31.0,0.3
1359,-2.1,32.0,2.2
1360,0.4,33.0,0.1
1361,0.6000000000000001,34.0,-0.8
1362,0.7,35.0,-0.2
1363,-0.8,36.0,0.5
1364,1.2,24.0,0.1
1365,-1.8,25.0,1.3
1366,0.5,26.0,-0.5
1367,-0.2,27.0,0.0
1368,0.2,28.0,-0.2
1369,1.2,24.0,-0.2
1370,0.8999999999999999,25.0,1.0
1371,0.0,26.0,1.9
1372,-1.5999999999999999,27.0,1.9
1373,-1.4000000000000001,28.0,0.3
1374,2.6,29.0,-1.1
1375,-1.3,30.0,1.5
1376,0.0,31.0,0.2
1377,8.600000000000001,32.0,0.2
1378,-4.6000000000000005,33.0,8.8
1379,1.7000000000000002,34.0,4.2
1380,-5.4,35.0,5.9
1381,-1.6,36.0,0.5
1382,0.0,25.0,0.2
1383,0.6000000000000001,26.0,0.2
1384,-0.8,27.0,0.8
1385,-0.1,28.0,0.0
1386,0.1,29.0,-0.1
1387,0.9999999999999998,25.0,1.3
1388,5.1000000000000005,26.0,2.3
1389,-3.3000000000000007,27.0,7.4
1390,-3.8999999999999995,28.0,4.1
1391,4.0,29.0,0.2
1392,-0.40000000000000036,30.0,4.2
1393,-0.19999999999999973,31.0,3.8
1394,-0.3999999999999999,32.0,3.6
1395,1.7000000000000002,33.0,3.2
1396,-1.6000000000000005,34.0,4.9
1397,0.7999999999999998,35.0,3.3
1398,-0.1,26.0,0.1
1399,0.4,27.0,0.0
1400,-1.3,28.0,0.4
1401,1.1,29.0,-0.9
1402,-1.0,30.0,0.2
1403,0.7000000000000001,31.0,-0.8
1404,1.2000000000000002,22.0,3.3
1405,-1.9,23.0,4.5
1406,-0.30000000000000027,24.0,2.6
1407,-0.5999999999999999,25.0,2.3
1408,-0.5,26.0,1.7
1409,0.0,22.0,-0.1
1410,0.30000000000000004,23.0,-0.1
1411,-0.2,24.0,0.2
1412,-0.7,25.0,0.0
1413,0.7,26.0,-0.7
1414,-0.3,27.0,0.0
1415,0.4,28.0,-0.3
1416,0.1,29.0,0.1
1417,-0.2,30.0,0.2
1418,0.0,31.0,0.0
1419,-0.6,22.0,0.3
1420,0.09999999999999998,23.0,-0.3
1421,0.0,24.0,-0.2
1422,0.7,25.0,-0.2
1423,3.5,26.0,0.5
1424,-1.0,27.0,4.0
1425,-0.20000000000000018,28.0,3.0
1426,1.1,29.0,2.8
1427,1.0000000000000004,30.0,3.9
1428,-0.9000000000000004,31.0,4.9
1429,-2.3,32.0,4.0
1430,-0.7,33.0,1.7
1431,1.2999999999999998,34.0,1.0
1432,-2.1999999999999997,35.0,2.3
1433,0.9,36.0,0.1
1434,0.0,37.0,-0.1
1435,-0.1,25.0,-0.1
1436,0.4,26.0,-0.2
1437,-0.2,27.0,0.2
1438,0.49999999999999994,30.0,0.2
1439,-1.1,31.0,0.7
1440,0.4,32.0,-0.4
1441,-0.1,33.0,0.0
1442,-0.19999999999999998,34.0,-0.1
1443,0.1,35.0,-0.1
1444,0.0,36.0,0.0
1445,0.30000000000000004,24.0,-0.1
1446,-0.5,25.0,0.2
1447,0.4,26.0,-0.3
1448,-1.7000000000000002,29.0,0.8
1449,0.09999999999999998,26.0,-0.3
1450,0.0,27.0,0.0
1451,0.3,25.0,0.0
1452,0.10000000000000003,26.0,0.3
1453,0.6,27.0,0.4
1454,4.2,28.0,1.0
1455,-2.4000000000000004,29.0,5.2
1456,-0.19999999999999973,30.0,2.8
1457,0.3999999999999999,31.0,2.6
1458,3.9000000000000004,32.0,3.0
1459,-3.2,33.0,6.9
1460,-2.2,34.0,3.7
1461,4.4,35.0,1.5
1462,-4.0,36.0,5.9
1463,-2.1999999999999997,37.0,1.9
1464,0.09999999999999998,38.0,-0.3
1465,-0.30000000000000004,27.0,0.2
1466,0.2,28.0,-0.1
1467,-0.30000000000000004,29.0,0.1
1468,2.0,27.0,-0.1
1469,-2.1,28.0,1.9
1470,0.6000000000000001,29.0,-0.2
1471,0.4,29.0,-0.1
1472,-0.1,30.0,0.2
1473,0.1,31.0,0.1
1474,0.2,32.0,0.2
1475,1.4,27.0,-0.7
1476,-0.39999999999999997,28.0,0.7
1477,0.09999999999999998,29.0,0.4
1478,-1.2,30.0,0.5
1479,2.2,27.0,-0.1
1480,-1.9000000000000001,28.0,2.1
1481,1.9000000000000001,29.0,0.2
1482,-0.30000000000000004,30.0,2.1
1483,-1.6,31.0,1.8
1484,-0.1,32.0,0.2
1485,-0.2,33.0,0.1
1486,1.7,26.0,0.7
1487,3.1,27.0,2.4
1488,-2.7,28.0,5.5
1489,3.0,29.0,2.8
1490,-1.2000000000000002,30.0,5.8
1491,-3.6999999999999997,31.0,4.6
1492,0.49999999999999994,32.0,0.2
1493,0.2,22.0,-0.1
1494,0.5,23.0,0.1
1495,-0.1,26.0,0.0
1496,0.5,26.0,-0.1
1497,-0.6000000000000001,27.0,0.4
1498,2.0,28.0,0.2
1499,0.7,24.0,-0.2
1500,-1.6,25.0,0.5
1501,0.20000000000000007,26.0,-1.1
1502,-0.3,27.0,0.5
1503,0.6000000000000001,28.0,0.2
1504,0.8999999999999999,31.0,-0.2
1505,-0.6,32.0,0.7
1506,-0.2,27.0,0.1
1507,0.5,28.0,-0.1
1508,-0.8,29.0,0.4
1509,-0.29999999999999993,30.0,1.2
1510,-1.1,31.0,0.9
1511,-0.8,32.0,-0.2
1512,1.0,33.0,-1.0
1513,1.4,26.0,-0.4
1514,0.0,27.0,1.0
1515,4.2,28.0,1.0
1516,0.2999999999999998,29.0,5.2
1517,-4.6,30.0,5.5
1518,6.1,31.0,0.9
1519,-3.5,32.0,7.0
1520,-1.5,33.0,3.5
1521,2.4000000000000004,34.0,2.0
1522,-1.4000000000000004,35.0,4.4
1523,-1.7,36.0,3.0
1524,-2.0,37.0,1.3
1525,0.6,38.0,-0.7
1526,-0.30000000000000004,39.0,-0.1
1527,-0.2,30.0,0.1
1528,-0.1,31.0,-0.1
1529,0.1,32.0,-0.2
1530,-0.1,33.0,-0.1
1531,0.1,34.0,-0.2
1532,0.1,35.0,-0.1
1533,4.0,22.0,0.3
1534,-3.3,23.0,4.3
1535,4.5,24.0,1.0
1536,-2.3,25.0,5.5
1537,0.3999999999999999,26.0,3.2
1538,-1.0,27.0,3.6
1539,-1.5,28.0,2.6
1540,1.6999999999999997,29.0,1.1
1541,-0.6999999999999997,30.0,2.8
1542,0.6999999999999997,31.0,2.1
1543,-1.9999999999999998,32.0,2.8
1544,0.0,33.0,0.8
1545,0.09999999999999998,34.0,0.8
1546,-0.7,35.0,0.9
1547,0.2,23.0,-0.1
1548,-0.30000000000000004,24.0,0.1
1549,0.19999999999999998,27.0,-0.3
1550,0.1,28.0,-0.1
1551,0.0,29.0,0.0
1552,0.0,30.0,0.0
1553,0.0,26.0,0.0
1554,0.0,27.0,0.0
1555,-0.1,28.0,0.0
1556,0.0,31.0,-0.1
1557,0.09999999999999998,34.0,-0.3
1558,0.2,35.0,-0.2
1559,-0.3,36.0,0.0
1560,-0.10000000000000003,37.0,-0.3
1561,0.30000000000000004,38.0,-0.4
1562,-0.1,31.0,-0.1
1563,-0.1,27.0,0.1
1564,-0.1,30.0,0.0
1565,0.5,24.0,-0.3
1566,2.5,25.0,0.2
1567,-0.30000000000000027,26.0,2.7
1568,4.9,27.0,2.4
1569,-4.0,28.0,7.3
1570,0.9000000000000004,29.0,3.3
1571,1.0,30.0,4.2
1572,-2.2,31.0,5.2
1573,-1.8,32.0,3.0
1574,-1.0999999999999999,33.0,1.2
1575,-1.2000000000000002,34.0,0.1
1576,1.7000000000000002,35.0,-1.1
1577,0.09999999999999998,36.0,0.6
1578,0.1,24.0,-0.1
1579,0.5,25.0,-0.4
1580,1.5,24.0,-1.1
1581,0.7999999999999999,25.0,0.4
1582,-0.7999999999999999,26.0,1.2
1583,3.1,27.0,0.4
1584,-1.5,28.0,3.5
1585,-1.6,29.0,2.0
1586,-0.5,30.0,0.4
1587,0.4,31.0,-0.1
1588,-0.19999999999999998,32.0,0.3
1589,0.4,33.0,0.1
1590,-1.4,34.0,0.5
1591,1.0,35.0,-0.9
1592,0.4,28.0,-0.2
1593,-0.2,29.0,0.2
1594,0.0,30.0,0.0
1595,0.2,27.0,0.0
1596,-0.30000000000000004,28.0,0.2
1597,0.1,29.0,-0.1
1598,-0.19999999999999998,25.0,-0.1
1599,2.4,26.0,-0.3
1600,0.6000000000000001,27.0,2.1
1601,-1.1,28.0,2.7
1602,-1.8,29.0,1.6
1603,1.5,30.0,-0.2
1604,0.09999999999999987,31.0,1.3
1605,-0.1,24.0,-0.1
1606,0.1,25.0,-0.2
1607,0.1,28.0,-0.1
1608,0.2,29.0,0.0
1609,-0.2,30.0,0.2
1610,0.4,31.0,0.0
1611,-0.9,32.0,0.4
1612,0.5,33.0,-0.5
1613,-0.3,34.0,0.0
1614,0.3,35.0,-0.3
1615,-0.5,36.0,0.0
1616,0.6,37.0,-0.5
1617,0.19999999999999998,26.0,0.1
1618,-1.2,27.0,0.3
1619,1.1,28.0,-0.9
1620,1.7,29.0,0.2
1621,-0.9999999999999999,30.0,1.9
1622,-1.7999999999999998,31.0,1.2
1623,0.39999999999999997,32.0,-0.6
1624,0.0,33.0,-0.2
1625,-0.49999999999999994,34.0,-0.2
1626,0.0,29.0,-0.2
1627,0.6000000000000001,30.0,-0.2
1628,0.09999999999999998,31.0,0.4
1629,-1.2,32.0,0.5
1630,-0.2,25.0,0.0
1631,0.19999999999999998,29.0,-0.3
1632,-0.9000000000000001,32.0,1.1
1633,-2.2,28.0,1.8
1634,0.0,29.0,0.2
1635,-0.2,30.0,0.2
1636,-0.1,22.0,0.0
1637,0.0,23.0,-0.1
1638,0.09999999999999998,24.0,-0.3
1639,0.1,25.0,-0.1
1640,0.1,26.0,-0.1
1641,0.0,29.0,0.1
1642,0.0,33.0,0.1
1643,-0.1,34.0,0.1
1644,0.0,35.0,0.0
1645,0.0,36.0,0.0
1646,0.3,25.0,0.0
1647,0.10000000000000003,26.0,0.3
1648,0.6,27.0,0.4
