,WAR,Age,Previous War,2yr_war,ratio
4691,2.8,33.0,1.3,1.6,0.004354136429608128
4692,1.2999999999999998,34.0,2.8,1.3,0.004354136429608128
4693,0.0,35.0,1.2999999999999998,2.8,0.004354136429608128
4694,0.7000000000000001,25.0,-0.3,-0.4,0.7061855670103093
4695,1.5,26.0,0.7000000000000001,-0.3,0.7061855670103093
4696,3.1,27.0,1.5,0.7000000000000001,0.7061855670103093
4697,0.09999999999999998,28.0,3.1,1.5,0.7061855670103093
4698,-1.6,29.0,0.09999999999999998,3.1,0.7061855670103093
4699,-0.9,30.0,-1.6,0.09999999999999998,0.7061855670103093
4700,0.4,27.0,3.0,1.3,0.0
4701,0.2,33.0,0.4,3.0,0.0
4702,-1.1,34.0,0.2,0.4,0.0
4703,5.1,24.0,6.4,1.1,1.0
4704,5.1000000000000005,25.0,5.1,6.4,1.0
4705,1.9,26.0,5.1000000000000005,5.1,1.0
4706,-0.3,27.0,1.9,5.1000000000000005,1.0
4707,0.7000000000000001,28.0,-0.3,1.9,1.0
4708,0.7,29.0,0.7000000000000001,-0.3,1.0
4709,0.0,30.0,0.7,0.7000000000000001,1.0
4710,-0.6,31.0,0.0,0.7,1.0
4711,-1.2000000000000002,22.0,-0.4,-1.0,0.5836734693877551
4712,1.5,23.0,-1.2000000000000002,-0.4,0.5836734693877551
4713,-0.09999999999999998,24.0,1.5,-1.2000000000000002,0.5836734693877551
4714,-1.0,25.0,-0.09999999999999998,1.5,0.5836734693877551
4715,-1.0,26.0,-1.0,-0.09999999999999998,0.5836734693877551
4716,0.30000000000000004,27.0,-1.0,-1.0,0.5836734693877551
4717,1.8,28.0,0.30000000000000004,-1.0,0.5836734693877551
4718,-0.1,26.0,0.5,2.9,0.972972972972973
4719,1.1,25.0,-0.1,-0.2,0.0
4720,0.4,24.0,0.7,0.4,0.0
4721,0.3,25.0,0.4,0.7,0.0
4722,0.9,26.0,0.3,0.4,0.0
4723,0.6,27.0,0.9,0.3,0.0
4724,-0.1,24.0,1.8,-0.1,0.0
4725,0.7,25.0,-0.1,1.8,0.0
4726,-0.9,26.0,0.7,-0.1,0.0
4727,0.5,27.0,-0.9,0.7,0.0
4728,-0.20000000000000004,28.0,0.5,-0.9,0.0
4729,0.4,29.0,-0.20000000000000004,0.5,0.0
4730,-0.5,30.0,0.4,-0.20000000000000004,0.0
4731,-0.2,28.0,-0.8,0.0,0.0
4732,0.6,25.0,-0.5,0.0,0.5673076923076923
4733,-1.7999999999999998,26.0,0.6,-0.5,0.5673076923076923
4734,-0.8,27.0,-1.7999999999999998,0.6,0.5673076923076923
4735,2.8000000000000003,32.0,0.0,0.1,0.0
4736,0.5,33.0,2.8000000000000003,0.0,0.0
4737,2.8000000000000003,32.0,0.0,0.1,0.0
4738,0.5,33.0,2.8000000000000003,0.0,0.0
4739,-0.2,25.0,-0.3,1.6,0.15705128205128205
4740,-0.5,26.0,-0.2,-0.3,0.15705128205128205
4741,1.8,28.0,-0.5,-0.2,0.15705128205128205
4742,0.7,29.0,1.8,-0.5,0.15705128205128205
4743,-3.1,30.0,0.7,1.8,0.15705128205128205
4744,0.30000000000000004,31.0,-3.1,0.7,0.15705128205128205
4745,-0.5,32.0,0.30000000000000004,-3.1,0.15705128205128205
4746,3.3,24.0,2.0,-1.5,0.9903846153846154
4747,3.3,25.0,3.3,2.0,0.9903846153846154
4748,1.1,27.0,-0.1,0.6,0.05555555555555555
4749,0.0,28.0,1.1,-0.1,0.05555555555555555
4750,0.7,29.0,0.0,1.1,0.05555555555555555
4751,-2.5,30.0,0.7,0.0,0.05555555555555555
4752,0.3,25.0,0.3,-0.4,0.020202020202020204
4753,-0.30000000000000004,26.0,0.3,0.3,0.020202020202020204
4754,0.0,27.0,-0.30000000000000004,0.3,0.020202020202020204
4755,0.3,30.0,-0.3,0.2,0.0
4756,3.6,33.0,0.30000000000000004,1.9,0.5852842809364549
4757,3.8,34.0,3.6,0.30000000000000004,0.5852842809364549
4758,0.6,35.0,3.8,3.6,0.5852842809364549
4759,2.0,36.0,0.6,3.8,0.5852842809364549
4760,0.5,37.0,2.0,0.6,0.5852842809364549
4761,0.9,38.0,0.5,2.0,0.5852842809364549
4762,0.1,39.0,0.9,0.5,0.5852842809364549
4763,-0.3,40.0,0.1,0.9,0.5852842809364549
4764,-0.3,41.0,-0.3,0.1,0.5852842809364549
4765,0.2,24.0,-0.3,0.1,0.0
4766,-0.4,25.0,0.2,-0.3,0.0
4767,2.6,26.0,-0.9,0.30000000000000004,0.11550151975683892
4768,1.1,27.0,2.6,-0.9,0.11550151975683892
4769,1.1,28.0,1.1,2.6,0.11550151975683892
4770,0.2,29.0,1.1,1.1,0.11550151975683892
4771,-2.0,30.0,0.2,1.1,0.11550151975683892
4772,2.4,24.0,0.8,0.4,0.015957446808510637
4773,1.4,25.0,2.4,0.8,0.015957446808510637
4774,0.5,23.0,0.3,-0.4,0.6752873563218391
4775,-1.1,24.0,0.5,0.3,0.6752873563218391
4776,3.7,25.0,-1.1,0.5,0.6752873563218391
4777,3.8,26.0,3.7,-1.1,0.6752873563218391
4778,-0.4,27.0,3.8,3.7,0.6752873563218391
4779,-0.5,28.0,-0.4,3.8,0.6752873563218391
4780,-1.3,29.0,-0.5,-0.4,0.6752873563218391
4781,1.3,30.0,-1.3,-0.5,0.6752873563218391
4782,1.3,31.0,1.3,-1.3,0.6752873563218391
4783,-1.5,32.0,1.3,1.3,0.6752873563218391
4784,-0.9,33.0,-1.5,1.3,0.6752873563218391
4785,-1.3,25.0,0.6,-0.2,0.09295499021526417
4786,0.8,26.0,-1.3,0.6,0.09295499021526417
4787,1.2,27.0,0.8,-1.3,0.09295499021526417
4788,1.3,28.0,1.2,0.8,0.09295499021526417
4789,3.9,29.0,1.3,1.2,0.09295499021526417
4790,1.4,30.0,3.9,1.3,0.09295499021526417
4791,2.2,31.0,1.4,3.9,0.09295499021526417
4792,-0.30000000000000004,32.0,2.2,1.4,0.09295499021526417
4793,0.6,33.0,-0.30000000000000004,2.2,0.09295499021526417
4794,-0.2,34.0,0.6,-0.30000000000000004,0.09295499021526417
4795,1.0,35.0,-0.2,0.6,0.09295499021526417
4796,1.2,36.0,1.0,-0.2,0.09295499021526417
4797,-1.9,37.0,1.2,1.0,0.09295499021526417
4798,1.5,38.0,-1.9,1.2,0.09295499021526417
4799,-0.2,39.0,1.5,-1.9,0.09295499021526417
4800,1.3,40.0,-0.2,1.5,0.09295499021526417
4801,-1.6,41.0,1.3,-0.2,0.09295499021526417
4802,0.5,25.0,2.3,0.5,0.0
4803,-0.2,26.0,0.5,2.3,0.0
4804,1.2,27.0,-0.2,0.5,0.0
4805,-0.1,28.0,1.2,-0.2,0.0
4806,0.9,24.0,-1.3,0.7000000000000001,0.05185185185185185
4807,1.8,25.0,0.9,-1.3,0.05185185185185185
4808,1.5,26.0,1.8,0.9,0.05185185185185185
4809,-0.4,27.0,1.5,1.8,0.05185185185185185
4810,-0.5,28.0,-0.4,1.5,0.05185185185185185
4811,-0.1,29.0,-0.5,-0.4,0.05185185185185185
4812,0.0,27.0,-0.1,-1.3,0.23170731707317074
4813,0.3,29.0,0.0,-0.1,0.23170731707317074
4814,0.2,31.0,0.3,0.0,0.23170731707317074
4815,3.1,25.0,5.1,2.3,0.9840000000000001
4816,4.0,26.0,3.1,5.1,0.9840000000000001
4817,5.3,27.0,4.0,3.1,0.9840000000000001
4818,2.3,28.0,5.3,4.0,0.9840000000000001
4819,1.4,29.0,2.3,5.3,0.9840000000000001
4820,1.0,30.0,1.4,2.3,0.9840000000000001
4821,-0.2,28.0,-0.8,0.0,0.0
4822,1.6,23.0,1.1,3.4,0.8959999999999999
4823,3.9,24.0,1.6,1.1,0.8959999999999999
4824,0.1,25.0,3.9,1.6,0.8959999999999999
4825,-0.1,24.0,0.1,0.0,0.02127659574468085
4826,-0.9,27.0,1.1,0.0,0.1851851851851852
4827,0.7,24.0,-0.2,-0.1,0.34415584415584416
4828,-1.0,25.0,0.7,-0.2,0.34415584415584416
4829,-0.1,26.0,-1.0,0.7,0.34415584415584416
4830,-0.5,27.0,-0.1,-1.0,0.34415584415584416
4831,0.2,28.0,-0.5,-0.1,0.34415584415584416
4832,1.7,25.0,-1.3,-0.5,0.6788321167883211
4833,1.7,26.0,1.7,-1.3,0.6788321167883211
4834,-0.30000000000000004,27.0,1.7,1.7,0.6788321167883211
4835,2.0,27.0,0.0,1.7000000000000002,0.0
4836,-0.3,28.0,2.0,0.0,0.0
4837,2.2,29.0,-0.3,2.0,0.0
4838,1.3,30.0,2.2,-0.3,0.0
4839,1.7,31.0,1.3,2.2,0.0
4840,1.1,32.0,1.7,1.3,0.0
4841,2.0,33.0,1.1,1.7,0.0
4842,0.7,34.0,2.0,1.1,0.0
4843,-0.2,35.0,0.7,2.0,0.0
4844,-0.8,36.0,-0.2,0.7,0.0
4845,1.1,27.0,-0.1,0.2,0.0
4846,-0.2,28.0,1.1,-0.1,0.0
4847,0.6,29.0,-0.2,1.1,0.0
4848,0.4,30.0,0.6,-0.2,0.0
4849,0.5,31.0,0.4,0.6,0.0
4850,1.4,32.0,0.5,0.4,0.0
4851,-0.2,33.0,1.4,0.5,0.0
4852,-0.6,26.0,0.2,-0.1,0.7037037037037037
4853,-0.2,27.0,-0.6,0.2,0.7037037037037037
4854,0.9,27.0,1.0,1.9,0.3644859813084112
4855,2.3,28.0,0.9,1.0,0.3644859813084112
4856,1.2000000000000002,29.0,2.3,0.9,0.3644859813084112
4857,0.7000000000000001,30.0,1.2000000000000002,2.3,0.3644859813084112
4858,-0.8,31.0,0.7000000000000001,1.2000000000000002,0.3644859813084112
4859,0.0,26.0,1.3,0.5,0.7983539094650206
4860,0.8999999999999999,27.0,0.0,1.3,0.7983539094650206
4861,-0.7,28.0,0.8999999999999999,0.0,0.7983539094650206
4862,0.0,29.0,-0.7,0.8999999999999999,0.7983539094650206
4863,0.6000000000000001,30.0,0.0,-0.7,0.7983539094650206
4864,-1.6,31.0,0.6000000000000001,0.0,0.7983539094650206
4865,0.6,32.0,-1.6,0.6000000000000001,0.7983539094650206
4866,2.7,25.0,2.2,1.7999999999999998,0.0
4867,-0.30000000000000004,26.0,0.1,0.2,0.1176470588235294
4868,0.4,27.0,-0.30000000000000004,0.1,0.1176470588235294
4869,0.30000000000000004,28.0,0.4,-0.30000000000000004,0.1176470588235294
4870,0.1,29.0,0.30000000000000004,0.4,0.1176470588235294
4871,-0.1,27.0,-0.4,0.1,0.045454545454545456
4872,-0.6,28.0,-0.1,0.2,0.0
4873,-0.5,29.0,-0.6,-0.1,0.0
4874,0.5,30.0,-0.5,-0.6,0.0
4875,-0.3,29.0,0.3,-0.2,0.0
4876,-0.1,30.0,-0.3,0.3,0.0
4877,-0.3,27.0,-0.10000000000000003,-0.1,0.0
4878,0.3,28.0,-0.3,-0.10000000000000003,0.0
4879,1.9,29.0,0.3,-0.3,0.0
4880,0.3,30.0,1.9,0.3,0.0
4881,0.2,25.0,0.5,0.2,0.011111111111111113
4882,-0.3,26.0,0.2,0.5,0.011111111111111113
4883,0.0,27.0,-0.3,0.2,0.011111111111111113
4884,0.0,28.0,0.0,-0.3,0.011111111111111113
4885,-1.0,27.0,2.4,0.4,0.6196581196581197
4886,0.1,28.0,-1.0,2.4,0.6196581196581197
4887,-0.4,29.0,0.1,-1.0,0.6196581196581197
4888,2.0,30.0,-0.4,0.1,0.6196581196581197
4889,1.2000000000000002,31.0,2.0,-0.4,0.6196581196581197
4890,0.7,32.0,1.2000000000000002,2.0,0.6196581196581197
4891,-1.0,33.0,0.7,1.2000000000000002,0.6196581196581197
4892,1.0,34.0,-1.0,0.7,0.6196581196581197
4893,0.9,26.0,-0.4,1.6,0.8057553956834532
4894,0.4,27.0,0.9,-0.4,0.8057553956834532
4895,2.4,28.0,0.4,0.9,0.8057553956834532
4896,-1.9,29.0,2.4,0.4,0.8057553956834532
4897,-0.9,30.0,-1.9,2.4,0.8057553956834532
4898,0.0,32.0,-0.9,-1.9,0.8057553956834532
4899,-0.5,23.0,-0.5,-0.2,0.4878048780487805
4900,1.2,26.0,-1.0,-0.1,0.003745318352059925
4901,-0.09999999999999998,27.0,1.2,-1.0,0.003745318352059925
4902,-0.2,29.0,-0.09999999999999998,1.2,0.003745318352059925
4903,0.0,31.0,-0.2,-0.09999999999999998,0.003745318352059925
4904,1.5,32.0,0.0,-0.2,0.003745318352059925
4905,1.5,33.0,1.5,0.0,0.003745318352059925
4906,-0.2,34.0,1.5,1.5,0.003745318352059925
4907,-1.0,35.0,-0.2,1.5,0.003745318352059925
4908,-0.7,36.0,-1.0,-0.2,0.003745318352059925
4909,3.0,28.0,0.0,-0.7,0.09264305177111716
4910,-1.0,29.0,3.0,0.0,0.09264305177111716
4911,0.9,30.0,-1.0,3.0,0.09264305177111716
4912,0.20000000000000004,31.0,0.9,-1.0,0.09264305177111716
4913,1.2,32.0,0.20000000000000004,0.9,0.09264305177111716
4914,-1.0,33.0,1.2,0.20000000000000004,0.09264305177111716
4915,1.1,25.0,0.6,-0.3,0.53125
4916,1.0,27.0,0.3,0.0,0.0
4917,0.4,28.0,1.0,0.3,0.0
4918,0.5,26.0,0.5,1.1,0.2265193370165746
4919,-0.6000000000000001,27.0,0.5,0.5,0.2265193370165746
4920,0.30000000000000004,28.0,-0.6000000000000001,0.5,0.2265193370165746
4921,0.30000000000000004,29.0,0.30000000000000004,-0.6000000000000001,0.2265193370165746
4922,2.0,30.0,0.30000000000000004,0.30000000000000004,0.2265193370165746
4923,-1.0,31.0,2.0,0.30000000000000004,0.2265193370165746
4924,0.0,32.0,-1.0,2.0,0.2265193370165746
4925,1.2,24.0,-0.4,0.0,0.006756756756756757
4926,2.7,25.0,1.2,-0.4,0.006756756756756757
4927,1.9,26.0,2.7,1.2,0.006756756756756757
4928,1.3,27.0,1.9,2.7,0.006756756756756757
4929,-0.5,28.0,1.3,1.9,0.006756756756756757
4930,-0.7,29.0,-0.5,1.3,0.006756756756756757
4931,-0.8,30.0,-0.7,-0.5,0.006756756756756757
4932,0.0,31.0,-0.8,-0.7,0.006756756756756757
4933,1.7,22.0,-0.4,-0.5,0.13043478260869565
4934,0.2,23.0,1.7,-0.4,0.13043478260869565
4935,0.2,24.0,0.2,1.7,0.13043478260869565
4936,0.4,25.0,0.2,0.2,0.13043478260869565
4937,-0.4,26.0,0.4,0.2,0.13043478260869565
4938,1.7,27.0,-0.4,0.4,0.13043478260869565
4939,-0.1,28.0,1.7,-0.4,0.13043478260869565
4940,-0.9,29.0,-0.1,1.7,0.13043478260869565
4941,1.2,30.0,-0.9,-0.1,0.13043478260869565
4942,1.3,31.0,1.2,-0.9,0.13043478260869565
4943,0.5,32.0,1.3,1.2,0.13043478260869565
4944,1.2,33.0,0.5,1.3,0.13043478260869565
4945,0.2,34.0,1.2,0.5,0.13043478260869565
4946,-1.0,35.0,0.2,1.2,0.13043478260869565
4947,-0.7,36.0,-1.0,0.2,0.13043478260869565
4948,0.3,26.0,1.4,0.2,0.0045662100456621
4949,1.9,27.0,0.3,1.4,0.0045662100456621
4950,0.2,28.0,1.9,0.3,0.0045662100456621
4951,0.2,29.0,0.2,1.9,0.0045662100456621
4952,-0.6,26.0,1.1999999999999995,-1.6,0.20095693779904306
4953,-0.2,27.0,-0.6,1.1999999999999995,0.20095693779904306
4954,1.6,29.0,-0.2,-0.6,0.20095693779904306
4955,0.1,32.0,1.6,-0.2,0.20095693779904306
4956,-0.2,33.0,0.1,1.6,0.20095693779904306
4957,3.4,22.0,-0.1,-0.1,0.9868995633187772
4958,4.3,23.0,3.4,-0.1,0.9868995633187772
4959,1.7999999999999998,24.0,4.3,3.4,0.9868995633187772
4960,4.8,25.0,1.7999999999999998,4.3,0.9868995633187772
4961,1.7000000000000002,26.0,4.8,1.7999999999999998,0.9868995633187772
4962,2.0,27.0,1.7000000000000002,4.8,0.9868995633187772
4963,2.5,28.0,2.0,1.7000000000000002,0.9868995633187772
4964,0.1,21.0,-0.2,1.0,0.4444444444444444
4965,1.4,22.0,0.1,-0.2,0.4444444444444444
4966,1.7,26.0,0.0,-0.5,0.010309278350515464
4967,1.0,27.0,1.7,0.0,0.010309278350515464
4968,0.7,28.0,1.0,1.7,0.010309278350515464
4969,0.5,29.0,0.7,1.0,0.010309278350515464
4970,0.3,30.0,0.5,0.7,0.010309278350515464
4971,-0.7,31.0,0.3,0.5,0.010309278350515464
4972,-0.8,32.0,-0.7,0.3,0.010309278350515464
4973,0.2,27.0,-0.3,0.4,0.0
4974,2.4,26.0,0.4,-0.6,0.14285714285714285
4975,2.4,27.0,2.4,0.4,0.14285714285714285
4976,1.5,28.0,2.4,2.4,0.14285714285714285
4977,-0.1,29.0,1.5,2.4,0.14285714285714285
4978,3.8,30.0,-0.1,1.5,0.14285714285714285
4979,0.3,32.0,3.8,-0.1,0.14285714285714285
4980,0.6,24.0,0.0,-0.9,0.5
4981,-0.3,25.0,0.6,0.0,0.5
4982,0.3,27.0,-0.3,0.6,0.5
4983,-0.1,28.0,0.3,-0.3,0.5
4984,-1.0,29.0,-0.1,0.3,0.5
4985,0.0,30.0,-1.0,-0.1,0.5
4986,-0.3,31.0,0.0,-1.0,0.5
4987,0.4,25.0,-1.4,-0.3,0.062091503267973865
4988,0.6,26.0,0.4,-1.4,0.062091503267973865
4989,0.2,27.0,0.6,0.4,0.062091503267973865
4990,-0.5,28.0,0.2,0.6,0.062091503267973865
4991,-1.2999999999999998,29.0,-0.5,0.2,0.062091503267973865
4992,-0.6,28.0,0.0,0.1,0.14285714285714285
4993,-0.1,31.0,-0.6,0.0,0.14285714285714285
4994,0.2,25.0,0.9,2.3,0.7131782945736435
4995,4.3,26.0,0.2,0.9,0.7131782945736435
4996,0.5,27.0,4.3,0.2,0.7131782945736435
4997,3.4,28.0,0.5,4.3,0.7131782945736435
4998,-1.4,29.0,3.4,0.5,0.7131782945736435
4999,-0.2,30.0,-1.4,3.4,0.7131782945736435
5000,-0.3,27.0,-0.2,-0.2,0.1527777777777778
5001,1.0,29.0,-0.3,-0.2,0.1527777777777778
5002,-0.1,30.0,1.0,-0.3,0.1527777777777778
5003,1.0,31.0,-0.1,1.0,0.1527777777777778
5004,0.1,32.0,1.0,-0.1,0.1527777777777778
5005,-0.7,25.0,-0.2,0.2,0.66
5006,1.6,26.0,-0.1,-0.9,0.0
5007,0.9,27.0,1.6,-0.1,0.0
5008,0.6,28.0,0.9,1.6,0.0
5009,0.8,29.0,0.6,0.9,0.0
5010,1.0,30.0,0.8,0.6,0.0
5011,1.6,31.0,1.0,0.8,0.0
5012,1.2,32.0,1.6,1.0,0.0
5013,1.3,33.0,1.2,1.6,0.0
5014,-0.3,34.0,1.3,1.2,0.0
5015,-0.2,35.0,-0.3,1.3,0.0
5016,-0.2,28.0,-0.1,-0.1,0.0
5017,4.1000000000000005,24.0,4.0,-0.2,1.0
5018,1.7,25.0,4.1000000000000005,4.0,1.0
5019,5.4,26.0,1.7,4.1000000000000005,1.0
5020,4.300000000000002,27.0,5.4,1.7,1.0
5021,8.5,28.0,4.300000000000002,5.4,1.0
5022,8.0,29.0,8.5,4.300000000000002,1.0
5023,4.4,30.0,8.0,8.5,1.0
5024,1.0,31.0,4.4,8.0,1.0
5025,2.4,32.0,1.0,4.4,1.0
5026,7.4,33.0,2.4,1.0,1.0
5027,6.4,34.0,7.4,2.4,1.0
5028,6.8,35.0,6.4,7.4,1.0
5029,7.300000000000002,36.0,6.8,6.4,1.0
5030,-0.1,24.0,1.7,0.0,0.14906832298136646
5031,-0.30000000000000004,25.0,-0.1,1.7,0.14906832298136646
5032,0.0,26.0,-0.30000000000000004,-0.1,0.14906832298136646
5033,0.8,28.0,0.0,-0.30000000000000004,0.14906832298136646
5034,0.5,29.0,0.8,0.0,0.14906832298136646
5035,-0.8,30.0,0.5,0.8,0.14906832298136646
5036,-0.8,31.0,-0.8,0.5,0.14906832298136646
5037,-0.1,26.0,0.4,0.0,0.0
5038,-0.2,27.0,-0.1,0.4,0.0
5039,-0.3,27.0,0.6,-0.9,0.018691588785046728
5040,0.5,30.0,-0.3,0.6,0.018691588785046728
5041,-0.1,32.0,0.5,-0.3,0.018691588785046728
5042,1.2,34.0,1.1,1.3,0.0
5043,0.1,35.0,1.2,1.1,0.0
5044,0.0,30.0,0.2,-0.4,0.9714285714285714
5045,-0.1,31.0,0.0,0.2,0.9714285714285714
5046,4.5,26.0,0.8,-0.7000000000000001,0.012924071082390954
5047,3.0,27.0,4.5,0.8,0.012924071082390954
5048,3.7,28.0,3.0,4.5,0.012924071082390954
5049,1.7,29.0,3.7,3.0,0.012924071082390954
5050,3.5,30.0,1.7,3.7,0.012924071082390954
5051,3.5,31.0,3.5,1.7,0.012924071082390954
5052,-0.2,32.0,3.5,3.5,0.012924071082390954
5053,0.8,33.0,-0.2,3.5,0.012924071082390954
5054,0.1,35.0,0.8,-0.2,0.012924071082390954
5055,0.6,29.0,-0.5,2.0,0.0
5056,0.8,30.0,0.6,-0.5,0.0
5057,0.1,31.0,0.8,0.6,0.0
5058,0.1,32.0,0.1,0.8,0.0
5059,0.3,23.0,1.7,0.7,0.4914841849148418
5060,0.8,24.0,0.3,1.7,0.4914841849148418
5061,2.9,25.0,0.8,0.3,0.4914841849148418
5062,0.8,26.0,2.9,0.8,0.4914841849148418
5063,3.3,27.0,0.8,2.9,0.4914841849148418
5064,4.3,28.0,3.3,0.8,0.4914841849148418
5065,1.5,29.0,4.3,3.3,0.4914841849148418
5066,3.2,30.0,1.5,4.3,0.4914841849148418
5067,5.0,31.0,3.2,1.5,0.4914841849148418
5068,0.1,33.0,5.0,3.2,0.4914841849148418
5069,-0.1,23.0,2.6,-0.2,0.0
5070,2.9,24.0,-0.1,2.6,0.0
5071,1.5,25.0,2.9,-0.1,0.0
5072,2.0,26.0,1.5,2.9,0.0
5073,0.3,27.0,2.0,1.5,0.0
5074,1.7,28.0,0.3,2.0,0.0
5075,-0.4,29.0,1.7,0.3,0.0
5076,-0.3,25.0,1.7,2.0,0.0
5077,2.0,26.0,-0.3,1.7,0.0
5078,-0.1,27.0,2.0,-0.3,0.0
5079,2.5,28.0,-0.1,2.0,0.0
5080,-0.5,24.0,0.2,-0.1,0.9487951807228916
5081,2.0,25.0,-0.5,0.2,0.9487951807228916
5082,4.9,26.0,2.0,-0.5,0.9487951807228916
5083,2.8,27.0,4.9,2.0,0.9487951807228916
5084,2.9,28.0,2.8,4.9,0.9487951807228916
5085,0.5999999999999999,29.0,2.9,2.8,0.9487951807228916
5086,6.6,30.0,0.5999999999999999,2.9,0.9487951807228916
5087,2.6,31.0,6.6,0.5999999999999999,0.9487951807228916
5088,1.7,32.0,2.6,6.6,0.9487951807228916
5089,1.1,33.0,1.7,2.6,0.9487951807228916
5090,-0.9,34.0,1.1,1.7,0.9487951807228916
5091,-0.6,35.0,-0.9,1.1,0.9487951807228916
5092,3.4,25.0,1.1,0.1,0.9397590361445785
5093,1.9,26.0,3.4,1.1,0.9397590361445785
5094,-1.0,27.0,1.9,3.4,0.9397590361445785
5095,1.9,24.0,0.9,1.5,0.0
5096,2.6,25.0,1.9,0.9,0.0
5097,1.2,26.0,2.6,1.9,0.0
5098,1.4,27.0,1.2,2.6,0.0
5099,2.8,28.0,1.4,1.2,0.0
5100,3.1,29.0,2.8,1.4,0.0
5101,0.7,30.0,3.1,2.8,0.0
5102,0.0,31.0,0.7,3.1,0.0
5103,-2.1,26.0,1.4,1.4,0.6220472440944882
5104,1.2,27.0,-2.1,1.4,0.6220472440944882
5105,2.2,28.0,1.2,-2.1,0.6220472440944882
5106,2.8,29.0,2.2,1.2,0.6220472440944882
5107,5.8,30.0,2.8,2.2,0.6220472440944882
5108,3.4,31.0,5.8,2.8,0.6220472440944882
5109,0.1,32.0,3.4,5.8,0.6220472440944882
5110,7.5,33.0,0.1,3.4,0.6220472440944882
5111,2.9,34.0,7.5,0.1,0.6220472440944882
5112,5.1,35.0,2.9,7.5,0.6220472440944882
5113,0.2,36.0,5.1,2.9,0.6220472440944882
5114,5.1000000000000005,37.0,0.2,5.1,0.6220472440944882
5115,1.9,38.0,5.1000000000000005,0.2,0.6220472440944882
5116,3.6,39.0,1.9,5.1000000000000005,0.6220472440944882
5117,4.9,40.0,3.6,1.9,0.6220472440944882
5118,3.2,41.0,4.9,3.6,0.6220472440944882
5119,0.3,42.0,3.2,4.9,0.6220472440944882
5120,0.0,43.0,0.3,3.2,0.6220472440944882
5121,0.2,25.0,0.2,1.0,0.3972602739726027
5122,0.7999999999999999,27.0,0.2,0.2,0.3972602739726027
5123,0.5,28.0,0.7999999999999999,0.2,0.3972602739726027
5124,0.7,29.0,0.5,0.7999999999999999,0.3972602739726027
5125,3.0,30.0,0.7,0.5,0.3972602739726027
5126,1.4,31.0,3.0,0.7,0.3972602739726027
5127,-0.8,32.0,1.4,3.0,0.3972602739726027
5128,2.4,23.0,0.5,-0.3,0.2167630057803468
5129,0.4,24.0,2.4,0.5,0.2167630057803468
5130,0.7,25.0,0.4,2.4,0.2167630057803468
5131,1.4,26.0,0.7,0.4,0.2167630057803468
5132,1.1,27.0,1.4,0.7,0.2167630057803468
5133,-0.8,28.0,1.1,1.4,0.2167630057803468
5134,2.7,29.0,-0.8,1.1,0.2167630057803468
5135,0.0,30.0,2.7,-0.8,0.2167630057803468
5136,0.4,31.0,0.0,2.7,0.2167630057803468
5137,-0.3,32.0,0.4,0.0,0.2167630057803468
5138,-0.7,34.0,-0.3,0.4,0.2167630057803468
5139,1.4,35.0,-0.7,-0.3,0.2167630057803468
5140,1.7,36.0,1.4,-0.7,0.2167630057803468
5141,0.9,37.0,1.7,1.4,0.2167630057803468
5142,0.3,38.0,0.9,1.7,0.2167630057803468
5143,0.3,40.0,0.3,0.9,0.2167630057803468
5144,0.5,30.0,0.5,2.8,0.7518248175182481
5145,1.7,31.0,0.5,0.5,0.7518248175182481
5146,1.3,24.0,-0.4,1.8,0.0
5147,1.3,25.0,1.3,-0.4,0.0
5148,1.2,26.0,1.3,1.3,0.0
5149,1.0,29.0,1.3,0.3,0.0
5150,0.8,30.0,1.0,1.3,0.0
5151,0.9,31.0,0.8,1.0,0.0
5152,1.5,32.0,0.9,0.8,0.0
5153,-0.6,33.0,1.5,0.9,0.0
5154,-0.7,34.0,-0.6,1.5,0.0
5155,0.0,25.0,-0.3,0.0,0.0
5156,3.3,23.0,5.3,-0.8,0.9710144927536232
5157,8.0,24.0,3.3,5.3,0.9710144927536232
5158,9.3,25.0,8.0,3.3,0.9710144927536232
5159,4.5,26.0,9.3,8.0,0.9710144927536232
5160,4.6,27.0,4.5,9.3,0.9710144927536232
5161,5.9,28.0,4.6,4.5,0.9710144927536232
5162,5.5,29.0,5.9,4.6,0.9710144927536232
5163,-0.2,30.0,5.5,5.9,0.9710144927536232
5164,1.3,31.0,-0.2,5.5,0.9710144927536232
5165,2.8,32.0,1.3,-0.2,0.9710144927536232
5166,3.4,33.0,2.8,1.3,0.9710144927536232
5167,1.7,34.0,3.4,2.8,0.9710144927536232
5168,0.2,35.0,1.7,3.4,0.9710144927536232
5169,-0.4,36.0,0.2,1.7,0.9710144927536232
5170,0.6000000000000001,28.0,-0.4,-0.4,0.08695652173913042
5171,3.6,24.0,-0.2,0.2,0.9794238683127572
5172,2.1,25.0,3.6,-0.2,0.9794238683127572
5173,1.6,26.0,2.1,3.6,0.9794238683127572
5174,4.8,27.0,1.6,2.1,0.9794238683127572
5175,4.0,28.0,4.8,1.6,0.9794238683127572
5176,1.6,29.0,4.0,4.8,0.9794238683127572
5177,4.3,30.0,1.6,4.0,0.9794238683127572
5178,7.7,31.0,4.3,1.6,0.9794238683127572
5179,6.9,32.0,7.7,4.3,0.9794238683127572
